"pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,1.9,1.02657868262553,1.00192593258416,0.532846715328467,69,0.973333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2,1.02657868262553,1.00192593258416,0.532846715328467,69,0.973333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.1,1.02657868262553,1.00192593258416,0.532846715328467,69,0.973333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.2,1.02657868262553,1.00192593258416,0.532846715328467,69,0.973333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.3,1.02657868262553,1.00192593258416,0.532846715328467,69,0.973333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.4,1.02657868262553,1.00192593258416,0.532846715328467,69,0.973333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1,1.02657868262553,1.00192593258416,0.0072992700729927,NA,0.0133333333333333,NA,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.1,1.02657868262553,1.00192593258416,0.0437956204379562,NA,0.08,NA,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.2,1.02657868262553,1.00192593258416,0.116788321167883,71,0.213333333333333,9,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.3,1.02657868262553,1.00192593258416,0.182481751824818,71,0.333333333333333,9,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.4,1.02657868262553,1.00192593258416,0.335766423357664,69,0.613333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.5,1.02657868262553,1.00192593258416,0.394160583941606,70,0.72,8,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.6,1.02657868262553,1.00192593258416,0.481751824817518,69,0.88,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.7,1.02657868262553,1.00192593258416,0.503649635036496,69,0.92,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.8,1.02657868262553,1.00192593258416,0.518248175182482,69,0.946666666666667,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.5,1.02657868262553,1.00192593258416,0.532846715328467,69,0.973333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.6,1.02657868262553,1.00192593258416,0.532846715328467,69,0.973333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.7,1.02657868262553,1.00192593258416,0.532846715328467,69,0.973333333333333,7,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.8,1.02657868262553,1.00192593258416,0.54014598540146,68,0.986666666666667,6,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.9,1.02657868262553,1.00192593258416,0.54014598540146,68,0.986666666666667,6,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,3,1.02657868262553,1.00192593258416,0.54014598540146,68,0.986666666666667,6,0.0375722543352601,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.2,1,1.01560033723655,1.00259484577778,0,NA,0,NA,0.0404624277456647,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.1,1.01560033723655,1.00259484577778,0.0291970802919708,NA,0.0533333333333333,NA,0.0404624277456647,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.2,1.01560033723655,1.00259484577778,0.109489051094891,129,0.2,67,0.0404624277456647,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.3,1.01560033723655,1.00259484577778,0.18978102189781,71,0.346666666666667,9,0.0404624277456647,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
