"pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,1.9,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.1,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.2,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.3,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.4,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1,1.07525815959399,1.00077479764383,0.0072992700729927,NA,0.0133333333333333,NA,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.1,1.07525815959399,1.00077479764383,0.0364963503649635,NA,0.0666666666666667,NA,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.2,1.07525815959399,1.00077479764383,0.116788321167883,71,0.213333333333333,9,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.3,1.07525815959399,1.00077479764383,0.197080291970803,71,0.36,9,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.4,1.07525815959399,1.00077479764383,0.343065693430657,69,0.626666666666667,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.5,1.07525815959399,1.00077479764383,0.37956204379562,69,0.693333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.6,1.07525815959399,1.00077479764383,0.474452554744526,69,0.866666666666667,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.7,1.07525815959399,1.00077479764383,0.503649635036496,69,0.92,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.8,1.07525815959399,1.00077479764383,0.518248175182482,69,0.946666666666667,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.5,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.6,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.7,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.8,1.07525815959399,1.00077479764383,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
