"pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,1.9,1.01680903134872,1.00138495302967,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2,1.01680903134872,1.00138495302967,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.1,1.01680903134872,1.00138495302967,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.2,1.01680903134872,1.00138495302967,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.3,1.01680903134872,1.00138495302967,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.4,1.01680903134872,1.00138495302967,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1,1.01680903134872,1.00138495302967,0.0072992700729927,NA,0.0133333333333333,NA,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.1,1.01680903134872,1.00138495302967,0.0437956204379562,NA,0.08,NA,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.2,1.01680903134872,1.00138495302967,0.116788321167883,71,0.213333333333333,9,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.3,1.01680903134872,1.00138495302967,0.204379562043796,69,0.373333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.4,1.01680903134872,1.00138495302967,0.343065693430657,69,0.626666666666667,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.5,1.01680903134872,1.00138495302967,0.394160583941606,69,0.72,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.6,1.01680903134872,1.00138495302967,0.489051094890511,69,0.893333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.7,1.01680903134872,1.00138495302967,0.510948905109489,69,0.933333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.8,1.01680903134872,1.00138495302967,0.518248175182482,69,0.946666666666667,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.5,1.01680903134872,1.00138495302967,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.6,1.01680903134872,1.00138495302967,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.7,1.01680903134872,1.00138495302967,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.8,1.01680903134872,1.00138495302967,0.54014598540146,68,0.986666666666667,6,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.9,1.01680903134872,1.00138495302967,0.54014598540146,68,0.986666666666667,6,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,3,1.01680903134872,1.00138495302967,0.54014598540146,68,0.986666666666667,6,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.2,1,1.03155063880113,1.00229726701077,0.0072992700729927,NA,0.0133333333333333,NA,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.1,1.03155063880113,1.00229726701077,0.0437956204379562,NA,0.08,NA,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.2,1.03155063880113,1.00229726701077,0.102189781021898,71,0.186666666666667,9,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.3,1.03155063880113,1.00229726701077,0.167883211678832,71,0.306666666666667,9,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.4,1.03155063880113,1.00229726701077,0.313868613138686,69,0.573333333333333,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.5,1.03155063880113,1.00229726701077,0.37956204379562,69,0.693333333333333,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.6,1.03155063880113,1.00229726701077,0.445255474452555,69,0.813333333333333,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.7,1.03155063880113,1.00229726701077,0.489051094890511,69,0.893333333333333,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.8,1.03155063880113,1.00229726701077,0.518248175182482,69,0.946666666666667,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.9,1.03155063880113,1.00229726701077,0.525547445255474,69,0.96,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,2,1.03155063880113,1.00229726701077,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,2.1,1.03155063880113,1.00229726701077,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,2.2,1.03155063880113,1.00229726701077,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
