"pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,1.9,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.1,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.2,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.3,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.4,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.6,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.8,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1,1.03185638822233,1.00093316728169,0.0072992700729927,NA,0.0133333333333333,NA,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.9,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.6,1.03185638822233,1.00093316728169,0.489051094890511,69,0.893333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.3,1.03185638822233,1.00093316728169,0.197080291970803,71,0.36,9,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.4,1.03185638822233,1.00093316728169,0.343065693430657,70,0.626666666666667,8,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.5,1.03185638822233,1.00093316728169,0.423357664233577,69,0.773333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.7,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.1,1.03185638822233,1.00093316728169,0.0437956204379562,NA,0.08,NA,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.8,1.03185638822233,1.00093316728169,0.518248175182482,69,0.946666666666667,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.5,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,3,1.03185638822233,1.00093316728169,0.532846715328467,69,0.973333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.7,1.03185638822233,1.00093316728169,0.510948905109489,69,0.933333333333333,7,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.2,1.03185638822233,1.00093316728169,0.131386861313869,71,0.24,9,0.0491329479768786,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.2,1,1.02404765919683,1.00323374384408,0.0072992700729927,NA,0.0133333333333333,NA,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,2.8,1.02404765919683,1.00323374384408,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
