"pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,1.9,1.02853316183308,1.0007912363489,0.532846715328467,69,0.973333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2,1.02853316183308,1.0007912363489,0.532846715328467,69,0.973333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.1,1.02853316183308,1.0007912363489,0.532846715328467,69,0.973333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.2,1.02853316183308,1.0007912363489,0.532846715328467,69,0.973333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.3,1.02853316183308,1.0007912363489,0.532846715328467,69,0.973333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.4,1.02853316183308,1.0007912363489,0.532846715328467,69,0.973333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.6,1.02853316183308,1.0007912363489,0.532846715328467,69,0.973333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.8,1.02853316183308,1.0007912363489,0.54014598540146,68,0.986666666666667,6,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1,1.02853316183308,1.0007912363489,0.0072992700729927,NA,0.0133333333333333,NA,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,3,1.02853316183308,1.0007912363489,0.54014598540146,68,0.986666666666667,6,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.7,1.02853316183308,1.0007912363489,0.510948905109489,69,0.933333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.8,1.02853316183308,1.0007912363489,0.525547445255474,69,0.96,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.5,1.02853316183308,1.0007912363489,0.532846715328467,69,0.973333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.7,1.02853316183308,1.0007912363489,0.532846715328467,69,0.973333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.1,1.02853316183308,1.0007912363489,0.0583941605839416,NA,0.106666666666667,NA,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.3,1.02853316183308,1.0007912363489,0.262773722627737,69,0.48,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.2,1.02853316183308,1.0007912363489,0.160583941605839,71,0.293333333333333,9,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.5,1.02853316183308,1.0007912363489,0.452554744525547,69,0.826666666666667,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.6,1.02853316183308,1.0007912363489,0.481751824817518,69,0.88,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.9,1.02853316183308,1.0007912363489,0.54014598540146,68,0.986666666666667,6,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.4,1.02853316183308,1.0007912363489,0.357664233576642,69,0.653333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
