"pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,1.9,1.0187375258435,1.00046195827841,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2,1.0187375258435,1.00046195827841,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.1,1.0187375258435,1.00046195827841,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.2,1.0187375258435,1.00046195827841,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.3,1.0187375258435,1.00046195827841,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.4,1.0187375258435,1.00046195827841,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.6,1.0187375258435,1.00046195827841,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.7,1.0187375258435,1.00046195827841,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.8,1.0187375258435,1.00046195827841,0.54014598540146,68,0.986666666666667,6,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1,1.0187375258435,1.00046195827841,0.0072992700729927,NA,0.0133333333333333,NA,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.9,1.0187375258435,1.00046195827841,0.54014598540146,68,0.986666666666667,6,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.5,1.0187375258435,1.00046195827841,0.532846715328467,69,0.973333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,3,1.0187375258435,1.00046195827841,0.54014598540146,68,0.986666666666667,6,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.2,1.0187375258435,1.00046195827841,0.0948905109489051,129,0.173333333333333,67,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.3,1.0187375258435,1.00046195827841,0.197080291970803,71,0.36,9,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.4,1.0187375258435,1.00046195827841,0.335766423357664,69,0.613333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.1,1.0187375258435,1.00046195827841,0.0291970802919708,NA,0.0533333333333333,NA,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.6,1.0187375258435,1.00046195827841,0.481751824817518,69,0.88,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.7,1.0187375258435,1.00046195827841,0.510948905109489,69,0.933333333333333,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.8,1.0187375258435,1.00046195827841,0.518248175182482,69,0.946666666666667,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.5,1.0187375258435,1.00046195827841,0.416058394160584,69,0.76,7,0.0549132947976879,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.2,1.3,1.03066820460091,1.00058734494173,0.182481751824818,71,0.333333333333333,9,0.0433526011560694,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.4,1.03066820460091,1.00058734494173,0.313868613138686,69,0.573333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.2,1.5,1.03066820460091,1.00058734494173,0.394160583941606,69,0.72,7,0.0433526011560694,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
