"pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,1.9,1.03938110721248,1.00131741197912,0.525547445255474,69,0.96,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2,1.03938110721248,1.00131741197912,0.532846715328467,69,0.973333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.1,1.03938110721248,1.00131741197912,0.532846715328467,69,0.973333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.2,1.03938110721248,1.00131741197912,0.532846715328467,69,0.973333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.3,1.03938110721248,1.00131741197912,0.532846715328467,69,0.973333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.4,1.03938110721248,1.00131741197912,0.532846715328467,69,0.973333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1,1.03938110721248,1.00131741197912,0.0072992700729927,NA,0.0133333333333333,NA,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.1,1.03938110721248,1.00131741197912,0.0437956204379562,NA,0.08,NA,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.2,1.03938110721248,1.00131741197912,0.109489051094891,129,0.2,67,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.3,1.03938110721248,1.00131741197912,0.182481751824818,71,0.333333333333333,9,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.4,1.03938110721248,1.00131741197912,0.313868613138686,71,0.573333333333333,9,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.5,1.03938110721248,1.00131741197912,0.386861313868613,69,0.706666666666667,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.6,1.03938110721248,1.00131741197912,0.467153284671533,69,0.853333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.7,1.03938110721248,1.00131741197912,0.496350364963504,69,0.906666666666667,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.8,1.03938110721248,1.00131741197912,0.518248175182482,69,0.946666666666667,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.5,1.03938110721248,1.00131741197912,0.532846715328467,69,0.973333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.6,1.03938110721248,1.00131741197912,0.532846715328467,69,0.973333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.7,1.03938110721248,1.00131741197912,0.532846715328467,69,0.973333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.8,1.03938110721248,1.00131741197912,0.532846715328467,69,0.973333333333333,7,0.0664739884393064,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
