"pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,1.9,1.03274250345077,1.00071707461715,0.532846715328467,69,0.973333333333333,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2,1.03274250345077,1.00071707461715,0.532846715328467,69,0.973333333333333,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.1,1.03274250345077,1.00071707461715,0.532846715328467,69,0.973333333333333,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.2,1.03274250345077,1.00071707461715,0.532846715328467,69,0.973333333333333,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.3,1.03274250345077,1.00071707461715,0.532846715328467,69,0.973333333333333,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,2.4,1.03274250345077,1.00071707461715,0.532846715328467,69,0.973333333333333,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1,1.03274250345077,1.00071707461715,0,NA,0,NA,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.1,1.03274250345077,1.00071707461715,0.0145985401459854,NA,0.0266666666666667,NA,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.2,1.03274250345077,1.00071707461715,0.072992700729927,129,0.133333333333333,67,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.3,1.03274250345077,1.00071707461715,0.175182481751825,71,0.32,9,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.4,1.03274250345077,1.00071707461715,0.306569343065693,71,0.56,9,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.5,1.03274250345077,1.00071707461715,0.394160583941606,69,0.72,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.6,1.03274250345077,1.00071707461715,0.467153284671533,69,0.853333333333333,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.7,1.03274250345077,1.00071707461715,0.489051094890511,69,0.893333333333333,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
0.1,1.8,1.03274250345077,1.00071707461715,0.518248175182482,69,0.946666666666667,7,0.0578034682080925,NA,NA,NA,NA,1,TRUE,TRUE,TRUE,1
