"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.03099387752459,1.34618882464121,0.0867052023121387,NA,267,NA,308,NA,63,20,NA,0.2,0.16,0.36,FALSE,FALSE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.14791775528089,1.6937782870581,0.0751445086705202,NA,244,NA,305,NA,74,NA,NA,0.12,0.08,0.2,FALSE,FALSE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.04601322039569,1.00859734966704,0.0780346820809249,NA,244,NA,NA,NA,NA,9,NA,0.12,0.0266666666666667,0.146666666666667,TRUE,TRUE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.04964158843762,1.00979525771419,0.092485549132948,NA,269,309,304,74,69,NA,NA,0.16,0.2,0.36,TRUE,FALSE,FALSE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.04896422103269,1.00544670413057,0.104046242774566,NA,244,NA,303,75,70,11,NA,0.146666666666667,0.16,0.306666666666667,TRUE,FALSE,TRUE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.03512094091636,1.00443640546736,0.106936416184971,247,242,305,300,75,70,9,NA,0.12,0.146666666666667,0.266666666666667,TRUE,FALSE,FALSE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.03195607636154,1.00469482119876,0.11271676300578,NA,247,302,297,68,63,16,NA,0.226666666666667,0.226666666666667,0.453333333333333,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.03558059480042,1.00474315130467,0.0982658959537572,NA,NA,305,300,73,68,NA,NA,0.08,0.186666666666667,0.266666666666667,TRUE,FALSE,FALSE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.02886200194781,1.00410220795431,0.138728323699422,NA,210,301,296,72,67,NA,NA,0.0533333333333333,0.173333333333333,0.226666666666667,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.047382997954,1.00650514754426,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,10
