"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.06016453205544,1.0095639361637,0.0953757225433526,NA,NA,NA,305,NA,NA,7,NA,0.0933333333333333,0.0133333333333333,0.106666666666667,TRUE,FALSE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.22255275889588,1.9583147324292,0.0867052023121387,NA,245,NA,NA,NA,74,11,16,0.253333333333333,0.08,0.333333333333333,FALSE,TRUE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.04907730790113,1.00514355502136,0.0751445086705202,NA,239,NA,NA,NA,72,7,NA,0.12,0.106666666666667,0.226666666666667,TRUE,TRUE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.07201932209262,1.00505569861226,0.11849710982659,NA,221,307,302,NA,72,7,NA,0.0933333333333333,0.106666666666667,0.2,TRUE,FALSE,FALSE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.04262760381644,1.00623947424856,0.127167630057803,NA,181,306,301,NA,72,9,14,0.266666666666667,0.106666666666667,0.373333333333333,TRUE,FALSE,FALSE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.04662490097196,1.00232017352378,0.101156069364162,NA,239,NA,303,75,70,7,NA,0.146666666666667,0.133333333333333,0.28,TRUE,FALSE,TRUE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.04016099672091,1.00501488578801,0.124277456647399,NA,211,300,295,75,70,NA,NA,0.04,0.16,0.2,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.04776688797783,1.00593295566901,0.141618497109827,NA,214,302,297,70,65,NA,NA,0.0666666666666667,0.213333333333333,0.28,TRUE,FALSE,FALSE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.04645601032526,1.00403779230115,0.124277456647399,NA,228,302,297,74,69,NA,NA,0.08,0.146666666666667,0.226666666666667,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.04671336668912,1.00202785056259,0.0751445086705202,NA,NA,NA,306,NA,NA,9,NA,0.08,0.0266666666666667,0.106666666666667,TRUE,FALSE,TRUE,10
0.1,0.2,0.2,0.3,5e-05,40000,1,1.02479099218233,1.00506012714514,0.0867052023121387,NA,181,NA,NA,NA,NA,NA,NA,0.12,0.04,0.16,TRUE,TRUE,TRUE,11
0.1,0.2,0.2,0.3,5e-05,50000,1,1.04739868299332,1.00304815504908,0.0664739884393064,NA,240,NA,NA,NA,NA,7,NA,0.106666666666667,0,0.106666666666667,TRUE,TRUE,TRUE,12
0.1,0.3,0.2,0.3,5e-05,30000,1,1.02868275001656,1.00371919622468,0.092485549132948,NA,211,NA,305,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,FALSE,TRUE,13
0.1,0.3,0.2,0.3,5e-05,40000,1,1.04917544580239,1.00410873116785,0.0838150289017341,NA,NA,NA,306,NA,NA,NA,NA,0.0666666666666667,0.04,0.106666666666667,TRUE,FALSE,TRUE,14
0.1,0.3,0.2,0.3,5e-05,50000,1,1.03108847969179,1.00361349200622,0.0838150289017341,NA,NA,NA,305,NA,NA,7,NA,0.146666666666667,0.0266666666666667,0.173333333333333,TRUE,FALSE,TRUE,15
0.2,0.3,0.2,0.3,5e-05,30000,1,1.03164603991267,1.00285980905889,0.0809248554913295,NA,NA,NA,308,NA,NA,7,NA,0.0666666666666667,0,0.0666666666666667,TRUE,FALSE,TRUE,16
0.2,0.3,0.2,0.3,5e-05,40000,1,1.02879251778491,1.00241371969981,0.0809248554913295,NA,213,NA,NA,NA,NA,NA,NA,0.0266666666666667,0.0266666666666667,0.0533333333333333,TRUE,TRUE,TRUE,17
0.2,0.3,0.2,0.3,5e-05,50000,1,1.03277902940266,1.00444352078738,0.0751445086705202,NA,NA,NA,305,NA,NA,NA,NA,0.0533333333333333,0.0133333333333333,0.0666666666666667,TRUE,FALSE,TRUE,18
0.1,0.2,0.1,0.4,5e-05,30000,1,1.08542593653085,1.00831432791769,0.121387283236994,NA,221,305,300,74,69,7,NA,0.0933333333333333,0.146666666666667,0.24,TRUE,FALSE,FALSE,19
0.1,0.2,0.1,0.4,5e-05,40000,1,1.0479193046881,1.00597382611323,0.135838150289017,NA,193,303,298,70,65,9,14,0.28,0.2,0.48,TRUE,FALSE,FALSE,20
0.1,0.2,0.1,0.4,5e-05,50000,1,1.07523288364828,1.00517136616279,0.109826589595376,NA,239,302,297,74,69,7,NA,0.146666666666667,0.16,0.306666666666667,TRUE,FALSE,FALSE,21
0.1,0.3,0.1,0.4,5e-05,30000,1,1.05098275082178,1.00370526490904,0.138728323699422,NA,211,299,294,64,59,NA,NA,0.04,0.28,0.32,TRUE,FALSE,FALSE,22
0.1,0.3,0.1,0.4,5e-05,40000,1,1.05072213819284,1.00387309034891,0.141618497109827,NA,213,301,296,70,65,7,NA,0.08,0.2,0.28,TRUE,FALSE,FALSE,23
0.1,0.3,0.1,0.4,5e-05,50000,1,1.04648436921125,1.00522692470035,0.109826589595376,NA,NA,301,296,70,65,9,NA,0.12,0.2,0.32,TRUE,FALSE,FALSE,24
0.1,0.4,0.1,0.4,5e-05,30000,1,1.03293909290217,1.00335463402079,0.127167630057803,NA,NA,299,294,62,57,9,NA,0.08,0.306666666666667,0.386666666666667,TRUE,FALSE,FALSE,25
0.1,0.4,0.1,0.4,5e-05,40000,1,1.02032395948168,1.00185883121154,0.104046242774566,NA,NA,299,294,64,59,9,NA,0.08,0.28,0.36,TRUE,FALSE,FALSE,26
0.1,0.4,0.1,0.4,5e-05,50000,1,1.03500251162223,1.00192738729414,0.092485549132948,NA,NA,300,295,70,65,NA,NA,0.04,0.2,0.24,TRUE,FALSE,FALSE,27
0.1,0.2,0.2,0.4,5e-05,30000,1,1.03130852898186,1.00399285085077,0.0953757225433526,NA,NA,NA,304,NA,74,7,NA,0.0933333333333333,0.08,0.173333333333333,TRUE,FALSE,TRUE,28
0.1,0.2,0.2,0.4,5e-05,40000,1,1.03495187139691,1.00319226184094,0.101156069364162,NA,244,NA,305,NA,74,9,NA,0.24,0.08,0.32,TRUE,FALSE,TRUE,29
0.1,0.2,0.2,0.4,5e-05,50000,1,1.02520366378747,1.00165681375232,0.0895953757225433,NA,239,NA,306,NA,73,7,NA,0.133333333333333,0.0933333333333333,0.226666666666667,TRUE,FALSE,TRUE,30
0.1,0.3,0.2,0.4,5e-05,30000,1,1.05559452226403,1.00554162929936,0.115606936416185,NA,159,309,304,NA,72,NA,NA,0.0666666666666667,0.0933333333333333,0.16,TRUE,FALSE,FALSE,31
0.1,0.3,0.2,0.4,5e-05,40000,1,1.01796642523152,1.00392194757026,0.104046242774566,NA,NA,307,302,NA,73,NA,NA,0.0266666666666667,0.0933333333333333,0.12,TRUE,FALSE,FALSE,32
0.1,0.3,0.2,0.4,5e-05,50000,1,1.01425630298637,1.00293002496851,0.0867052023121387,NA,NA,305,300,74,69,7,NA,0.0933333333333333,0.146666666666667,0.24,TRUE,FALSE,FALSE,33
0.2,0.3,0.2,0.4,5e-05,30000,1,1.05130707681047,1.00519011880088,0.124277456647399,NA,214,310,305,NA,74,NA,NA,0.0533333333333333,0.08,0.133333333333333,TRUE,FALSE,FALSE,34
0.2,0.3,0.2,0.4,5e-05,40000,1,1.0260458008233,1.00580363484482,0.0953757225433526,NA,213,NA,305,NA,74,9,NA,0.12,0.08,0.2,TRUE,FALSE,TRUE,35
0.2,0.3,0.2,0.4,5e-05,50000,1,1.01662459439709,1.00124999881192,0.11849710982659,NA,210,307,302,NA,72,NA,NA,0.0266666666666667,0.106666666666667,0.133333333333333,TRUE,FALSE,FALSE,36
0.1,0.4,0.2,0.4,5e-05,30000,1,1.01655356133551,1.00436963681128,0.092485549132948,NA,NA,302,297,NA,73,7,NA,0.0933333333333333,0.106666666666667,0.2,TRUE,FALSE,FALSE,37
0.1,0.4,0.2,0.4,5e-05,40000,1,1.01961310979261,1.004393660523,0.0953757225433526,NA,NA,305,300,75,70,NA,NA,0.0933333333333333,0.146666666666667,0.24,TRUE,FALSE,FALSE,38
0.1,0.4,0.2,0.4,5e-05,50000,1,1.01060560504784,1.00190455315097,0.0722543352601156,NA,NA,NA,303,NA,70,7,NA,0.106666666666667,0.106666666666667,0.213333333333333,TRUE,FALSE,TRUE,39
0.2,0.4,0.2,0.4,5e-05,30000,1,1.01838192966345,1.00096170556173,0.121387283236994,NA,210,309,304,NA,NA,9,NA,0.0666666666666667,0.0666666666666667,0.133333333333333,TRUE,FALSE,FALSE,40
0.2,0.4,0.2,0.4,5e-05,40000,1,1.02403751787178,1.00217347779856,0.092485549132948,NA,NA,306,301,NA,73,7,NA,0.0933333333333333,0.0933333333333333,0.186666666666667,TRUE,FALSE,FALSE,41
0.2,0.4,0.2,0.4,5e-05,50000,1,1.02378727956481,1.0017047215481,0.0867052023121387,NA,NA,305,300,NA,72,NA,NA,0.04,0.106666666666667,0.146666666666667,TRUE,FALSE,FALSE,42
0.1,0.2,0.3,0.4,5e-05,30000,1,1.02654710220079,1.00170138164763,0.0635838150289017,NA,NA,NA,308,NA,NA,NA,NA,0.0266666666666667,0.0266666666666667,0.0533333333333333,TRUE,FALSE,TRUE,43
0.1,0.2,0.3,0.4,5e-05,40000,1,1.02690603804258,1.00273503539248,0.0780346820809249,NA,245,NA,NA,NA,NA,7,NA,0.0666666666666667,0,0.0666666666666667,TRUE,TRUE,TRUE,44
0.1,0.2,0.3,0.4,5e-05,50000,1,1.03689098331386,1.00375833234595,0.0606936416184971,NA,NA,NA,NA,NA,NA,9,NA,0.08,0,0.08,TRUE,TRUE,TRUE,45
0.1,0.3,0.3,0.4,5e-05,30000,1,1.01304637523107,1.00315513753963,0.0780346820809249,NA,211,NA,NA,NA,NA,NA,NA,0.04,0.0266666666666667,0.0666666666666667,TRUE,TRUE,TRUE,46
0.1,0.3,0.3,0.4,5e-05,40000,1,1.02865743873125,1.00449395714034,0.0606936416184971,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,47
0.1,0.3,0.3,0.4,5e-05,50000,1,1.0176446247888,1.00400653761018,0.0549132947976879,NA,NA,NA,NA,NA,NA,9,NA,0.08,0,0.08,TRUE,TRUE,TRUE,48
0.2,0.3,0.3,0.4,5e-05,30000,1,1.02677121859036,1.00468444225613,0.0549132947976879,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,49
0.2,0.3,0.3,0.4,5e-05,40000,1,1.01975544834477,1.00265912074252,0.069364161849711,NA,NA,NA,308,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,FALSE,TRUE,50
0.2,0.3,0.3,0.4,5e-05,50000,1,1.01698577204046,1.00272556533621,0.0809248554913295,NA,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,TRUE,TRUE,51
0.1,0.4,0.3,0.4,5e-05,30000,1,1.0147503134885,1.00276124909925,0.0433526011560694,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0.0266666666666667,0.08,TRUE,TRUE,TRUE,52
0.1,0.4,0.3,0.4,5e-05,40000,1,1.00640410621466,1.00309362202648,0.0491329479768786,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,53
0.1,0.4,0.3,0.4,5e-05,50000,1,1.00903944830942,1.00194920230866,0.0375722543352601,NA,NA,NA,NA,NA,NA,7,NA,0.0933333333333333,0,0.0933333333333333,TRUE,TRUE,TRUE,54
0.2,0.4,0.3,0.4,5e-05,30000,1,1.01462797399649,1.00355221416714,0.0780346820809249,NA,210,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,55
0.2,0.4,0.3,0.4,5e-05,40000,1,1.01707006422765,1.00153172137829,0.0606936416184971,NA,NA,NA,308,NA,NA,7,NA,0.0933333333333333,0,0.0933333333333333,TRUE,FALSE,TRUE,56
0.2,0.4,0.3,0.4,5e-05,50000,1,1.03119973055564,1.00141199592914,0.0520231213872832,NA,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,TRUE,TRUE,57
0.3,0.4,0.3,0.4,5e-05,30000,1,1.01392643484624,1.00258871626696,0.0635838150289017,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,58
0.3,0.4,0.3,0.4,5e-05,40000,1,1.02803928857201,1.00121782368556,0.069364161849711,NA,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,TRUE,TRUE,59
0.3,0.4,0.3,0.4,5e-05,50000,1,1.02078375674189,1.0027284720038,0.0549132947976879,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,60
0.1,0.2,0.1,0.5,5e-05,30000,1,1.10026356909542,1.00894283664735,0.138728323699422,NA,221,301,296,73,68,7,NA,0.0933333333333333,0.2,0.293333333333333,FALSE,FALSE,FALSE,61
0.1,0.2,0.1,0.5,5e-05,40000,1,1.05472986889924,1.00642022119865,0.141618497109827,NA,181,301,296,68,63,9,NA,0.24,0.24,0.48,TRUE,FALSE,FALSE,62
0.1,0.2,0.1,0.5,5e-05,50000,1,1.07440735281434,1.00867365973733,0.127167630057803,NA,189,301,296,70,65,7,NA,0.146666666666667,0.2,0.346666666666667,TRUE,FALSE,FALSE,63
0.1,0.3,0.1,0.5,5e-05,30000,1,1.05756309772136,1.00581310214252,0.15028901734104,NA,160,298,293,64,59,NA,NA,0.0533333333333333,0.28,0.333333333333333,TRUE,FALSE,FALSE,64
0.1,0.3,0.1,0.5,5e-05,40000,1,1.03422089920969,1.00137014374767,0.138728323699422,NA,213,300,295,63,58,7,NA,0.0933333333333333,0.293333333333333,0.386666666666667,TRUE,FALSE,FALSE,65
0.1,0.3,0.1,0.5,5e-05,50000,1,1.03332102975587,1.00205753658478,0.104046242774566,NA,NA,300,295,69,64,7,NA,0.0933333333333333,0.213333333333333,0.306666666666667,TRUE,FALSE,FALSE,66
0.1,0.4,0.1,0.5,5e-05,30000,1,1.05740995714144,1.00542954478521,0.106936416184971,NA,NA,298,293,62,57,7,NA,0.0933333333333333,0.306666666666667,0.4,TRUE,FALSE,FALSE,67
0.1,0.4,0.1,0.5,5e-05,40000,1,1.03895123360185,1.00411854724457,0.121387283236994,NA,NA,298,293,64,59,9,NA,0.0666666666666667,0.28,0.346666666666667,TRUE,FALSE,FALSE,68
0.1,0.4,0.1,0.5,5e-05,50000,1,1.03697078374467,1.0011822213684,0.101156069364162,NA,NA,299,294,70,65,9,NA,0.0666666666666667,0.226666666666667,0.293333333333333,TRUE,FALSE,FALSE,69
0.1,0.5,0.1,0.5,5e-05,30000,1,1.02785349298314,1.00232898313547,0.147398843930636,NA,211,297,292,61,56,7,NA,0.0933333333333333,0.32,0.413333333333333,TRUE,FALSE,FALSE,70
0.1,0.5,0.1,0.5,5e-05,40000,1,1.03325609919771,1.00226005497098,0.130057803468208,NA,193,297,292,68,63,9,NA,0.0933333333333333,0.28,0.373333333333333,TRUE,FALSE,FALSE,71
0.1,0.5,0.1,0.5,5e-05,50000,1,1.01998546732587,1.00104239381599,0.115606936416185,NA,NA,300,295,69,64,7,NA,0.0933333333333333,0.253333333333333,0.346666666666667,TRUE,FALSE,FALSE,72
0.1,0.2,0.2,0.5,5e-05,30000,1,1.04158929215032,1.00384416073157,0.11271676300578,NA,NA,307,302,NA,72,7,NA,0.0933333333333333,0.106666666666667,0.2,TRUE,FALSE,FALSE,73
0.1,0.2,0.2,0.5,5e-05,40000,1,1.0346322872912,1.00326461132337,0.121387283236994,NA,244,306,301,NA,71,7,NA,0.266666666666667,0.12,0.386666666666667,TRUE,FALSE,FALSE,74
0.1,0.2,0.2,0.5,5e-05,50000,1,1.08337553615277,1.00499993175191,0.101156069364162,NA,240,306,301,NA,71,7,NA,0.146666666666667,0.12,0.266666666666667,TRUE,FALSE,FALSE,75
0.1,0.3,0.2,0.5,5e-05,30000,1,1.03192092652542,1.0033296935287,0.127167630057803,NA,211,305,300,74,69,NA,NA,0.0533333333333333,0.2,0.253333333333333,TRUE,FALSE,FALSE,76
0.1,0.3,0.2,0.5,5e-05,40000,1,1.02818646618202,1.00333358179858,0.124277456647399,NA,NA,302,297,74,60,7,NA,0.0933333333333333,0.253333333333333,0.346666666666667,TRUE,FALSE,FALSE,77
0.1,0.3,0.2,0.5,5e-05,50000,1,1.01790043899639,1.00215306856072,0.101156069364162,NA,NA,302,297,69,64,7,NA,0.133333333333333,0.213333333333333,0.346666666666667,TRUE,FALSE,FALSE,78
0.2,0.3,0.2,0.5,5e-05,30000,1,1.02236717027907,1.00365316760841,0.135838150289017,NA,214,305,300,NA,72,7,NA,0.0933333333333333,0.146666666666667,0.24,TRUE,FALSE,FALSE,79
0.2,0.3,0.2,0.5,5e-05,40000,1,1.03597158819937,1.00285282506442,0.130057803468208,NA,213,305,300,NA,72,7,NA,0.0933333333333333,0.106666666666667,0.2,TRUE,FALSE,FALSE,80
0.2,0.3,0.2,0.5,5e-05,50000,1,1.02082330960273,1.00209196112674,0.121387283236994,NA,210,305,300,NA,71,NA,NA,0.0133333333333333,0.12,0.133333333333333,TRUE,FALSE,FALSE,81
0.1,0.4,0.2,0.5,5e-05,30000,1,1.01248669791735,1.00260072507402,0.11849710982659,NA,NA,301,296,68,63,7,NA,0.0933333333333333,0.24,0.333333333333333,TRUE,FALSE,FALSE,82
0.1,0.4,0.2,0.5,5e-05,40000,1,1.01437929626663,1.0017419937828,0.106936416184971,NA,NA,301,296,64,59,7,NA,0.12,0.28,0.4,TRUE,FALSE,FALSE,83
0.1,0.4,0.2,0.5,5e-05,50000,1,1.01854659231347,1.00095899851319,0.0953757225433526,NA,NA,301,296,71,66,9,NA,0.0933333333333333,0.186666666666667,0.28,TRUE,FALSE,FALSE,84
0.2,0.4,0.2,0.5,5e-05,30000,1,1.0251339370909,1.00259583599842,0.127167630057803,NA,210,305,300,NA,72,9,NA,0.0666666666666667,0.106666666666667,0.173333333333333,TRUE,FALSE,FALSE,85
0.2,0.4,0.2,0.5,5e-05,40000,1,1.03160686948395,1.00234223438027,0.11849710982659,NA,NA,302,297,NA,71,9,NA,0.0933333333333333,0.12,0.213333333333333,TRUE,FALSE,FALSE,86
0.2,0.4,0.2,0.5,5e-05,50000,1,1.02350110240336,1.00157448065375,0.0982658959537572,NA,NA,303,298,74,69,NA,NA,0.0666666666666667,0.146666666666667,0.213333333333333,TRUE,FALSE,FALSE,87
0.1,0.5,0.2,0.5,5e-05,30000,1,1.01283523832121,1.00190072051545,0.141618497109827,NA,211,302,297,62,57,7,NA,0.0933333333333333,0.306666666666667,0.4,TRUE,FALSE,FALSE,88
0.1,0.5,0.2,0.5,5e-05,40000,1,1.01292983186049,1.00291488026183,0.130057803468208,NA,193,300,295,70,65,9,NA,0.08,0.213333333333333,0.293333333333333,TRUE,FALSE,FALSE,89
0.1,0.5,0.2,0.5,5e-05,50000,1,1.01856659761005,1.0021371481245,0.109826589595376,NA,NA,301,296,72,67,7,NA,0.0933333333333333,0.173333333333333,0.266666666666667,TRUE,FALSE,FALSE,90
0.2,0.5,0.2,0.5,5e-05,30000,1,1.01784375144517,1.00215161506084,0.115606936416185,NA,210,307,302,NA,62,7,NA,0.0933333333333333,0.186666666666667,0.28,TRUE,FALSE,FALSE,91
0.2,0.5,0.2,0.5,5e-05,40000,1,1.01970553282043,1.00258124746292,0.130057803468208,NA,NA,302,297,75,70,NA,NA,0.0666666666666667,0.133333333333333,0.2,TRUE,FALSE,FALSE,92
0.2,0.5,0.2,0.5,5e-05,50000,1,1.01420079669991,1.00014417562167,0.0982658959537572,NA,192,303,298,74,69,9,NA,0.08,0.146666666666667,0.226666666666667,TRUE,FALSE,FALSE,93
0.1,0.2,0.3,0.5,5e-05,30000,1,1.02491194428093,1.00257769005318,0.092485549132948,NA,NA,NA,308,NA,NA,7,NA,0.0933333333333333,0.0533333333333333,0.146666666666667,TRUE,FALSE,TRUE,94
0.1,0.2,0.3,0.5,5e-05,40000,1,1.03461938056365,1.00315079768647,0.115606936416185,NA,244,NA,305,NA,NA,6,NA,0.106666666666667,0,0.106666666666667,TRUE,FALSE,TRUE,95
0.1,0.2,0.3,0.5,5e-05,50000,1,1.04189486861633,1.00374675807831,0.0780346820809249,NA,NA,NA,306,NA,NA,7,NA,0.08,0.0533333333333333,0.133333333333333,TRUE,FALSE,TRUE,96
0.1,0.3,0.3,0.5,5e-05,30000,1,1.01510307739832,1.00290589999262,0.101156069364162,NA,211,NA,305,NA,74,9,NA,0.0666666666666667,0.08,0.146666666666667,TRUE,FALSE,TRUE,97
0.1,0.3,0.3,0.5,5e-05,40000,1,1.01047344247493,1.00285031089351,0.101156069364162,NA,213,309,304,NA,74,NA,NA,0.0266666666666667,0.08,0.106666666666667,TRUE,FALSE,FALSE,98
