"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.02812413242778,1.32287965959087,0.069364161849711,NA,NA,NA,306,NA,74,7,NA,0.253333333333333,0.08,0.333333333333333,FALSE,FALSE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.04773447871304,1.00732353794299,0.069364161849711,NA,NA,NA,NA,NA,NA,7,NA,0.0666666666666667,0.0533333333333333,0.12,TRUE,TRUE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.02456611055891,1.00286879795136,0.0751445086705202,NA,NA,NA,304,NA,NA,NA,NA,0.0533333333333333,0.08,0.133333333333333,TRUE,FALSE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.31580630037648,1.76434142488567,0.0867052023121387,NA,NA,309,304,NA,72,6,11,0.36,0.12,0.48,FALSE,FALSE,FALSE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.05531048606331,1.00552671296483,0.106936416184971,NA,243,303,298,75,70,7,NA,0.146666666666667,0.186666666666667,0.333333333333333,TRUE,FALSE,FALSE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.04901011752268,1.00379228724543,0.101156069364162,NA,244,303,298,75,70,7,NA,0.12,0.16,0.28,TRUE,FALSE,FALSE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.0295600353478,1.00444141401694,0.115606936416185,NA,NA,304,299,NA,56,NA,NA,0.0933333333333333,0.24,0.333333333333333,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.03866847755202,1.00217311554274,0.11849710982659,NA,240,302,297,70,65,9,NA,0.186666666666667,0.2,0.386666666666667,TRUE,FALSE,FALSE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.01538874303934,1.00270634756216,0.130057803468208,NA,247,301,296,73,68,NA,NA,0.08,0.16,0.24,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.04811921132069,1.0057005683137,0.0578034682080925,NA,NA,NA,306,NA,NA,7,NA,0.12,0.0133333333333333,0.133333333333333,TRUE,FALSE,TRUE,10
0.1,0.2,0.2,0.3,5e-05,40000,1,1.03879394080988,1.00388292352728,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,11
0.1,0.2,0.2,0.3,5e-05,50000,1,1.03298825563724,1.00347581637036,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,12
0.1,0.3,0.2,0.3,5e-05,30000,1,1.01731401113665,1.00176485828106,0.0664739884393064,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.0266666666666667,0.0666666666666667,TRUE,TRUE,TRUE,13
0.1,0.3,0.2,0.3,5e-05,40000,1,1.02209622198419,1.00182901614638,0.0895953757225433,NA,NA,NA,305,NA,NA,9,NA,0.106666666666667,0.0133333333333333,0.12,TRUE,FALSE,TRUE,14
0.1,0.3,0.2,0.3,5e-05,50000,1,1.02658295956324,1.00279105382102,0.0722543352601156,NA,NA,NA,NA,NA,NA,9,NA,0.106666666666667,0,0.106666666666667,TRUE,TRUE,TRUE,15
0.2,0.3,0.2,0.3,5e-05,30000,1,1.02829648315701,1.00332486173761,0.069364161849711,NA,NA,NA,308,NA,NA,NA,NA,0,0,0,TRUE,FALSE,TRUE,16
0.2,0.3,0.2,0.3,5e-05,40000,1,1.01644764126935,1.00283618243346,0.069364161849711,NA,NA,NA,308,NA,NA,NA,NA,0.04,0.0266666666666667,0.0666666666666667,TRUE,FALSE,TRUE,17
0.2,0.3,0.2,0.3,5e-05,50000,1,1.03031527220857,1.00213219570068,0.069364161849711,NA,247,NA,NA,NA,NA,NA,NA,0.08,0.0266666666666667,0.106666666666667,TRUE,TRUE,TRUE,18
0.1,0.2,0.1,0.4,5e-05,30000,1,1.03830620063928,1.00878606863223,0.0895953757225433,NA,NA,308,303,74,69,6,11,0.306666666666667,0.186666666666667,0.493333333333333,TRUE,FALSE,FALSE,19
0.1,0.2,0.1,0.4,5e-05,40000,1,1.05411822411093,1.00429317938056,0.115606936416185,NA,243,302,297,74,58,7,NA,0.133333333333333,0.24,0.373333333333333,TRUE,FALSE,FALSE,20
0.1,0.2,0.1,0.4,5e-05,50000,1,1.05516639907362,1.00449593485358,0.109826589595376,NA,NA,301,296,72,67,7,NA,0.106666666666667,0.173333333333333,0.28,TRUE,FALSE,FALSE,21
0.1,0.3,0.1,0.4,5e-05,30000,1,1.03431056012338,1.00494348328657,0.130057803468208,NA,240,301,296,61,56,7,NA,0.12,0.32,0.44,TRUE,FALSE,FALSE,22
0.1,0.3,0.1,0.4,5e-05,40000,1,1.04707864922474,1.00276701045047,0.11271676300578,NA,240,301,296,70,65,7,NA,0.186666666666667,0.2,0.386666666666667,TRUE,FALSE,FALSE,23
0.1,0.3,0.1,0.4,5e-05,50000,1,1.01911816197702,1.00248568258598,0.135838150289017,NA,247,300,295,72,67,9,NA,0.106666666666667,0.173333333333333,0.28,TRUE,FALSE,FALSE,24
