"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.21535344578072,1.95487803546031,0.0809248554913295,NA,189,NA,305,NA,NA,32,NA,0.2,0.0666666666666667,0.266666666666667,FALSE,FALSE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.04292285947644,1.00704449882554,0.0809248554913295,NA,NA,NA,306,NA,NA,NA,NA,0.0533333333333333,0.0533333333333333,0.106666666666667,TRUE,FALSE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.03467985432563,1.00295491600292,0.0578034682080925,NA,NA,NA,304,NA,NA,32,NA,0.12,0.0266666666666667,0.146666666666667,TRUE,FALSE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.06420445369622,1.00803700637174,0.0895953757225433,NA,232,NA,304,NA,71,32,NA,0.186666666666667,0.12,0.306666666666667,TRUE,FALSE,TRUE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.04636793440578,1.00684076825368,0.101156069364162,NA,NA,305,300,NA,73,9,NA,0.08,0.0933333333333333,0.173333333333333,TRUE,FALSE,FALSE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.0518556930933,1.00316445643416,0.0867052023121387,NA,NA,306,301,75,70,32,NA,0.2,0.133333333333333,0.333333333333333,TRUE,FALSE,FALSE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.06073461328089,1.00375659537441,0.092485549132948,NA,NA,307,302,NA,72,7,NA,0.213333333333333,0.106666666666667,0.32,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.04104055733333,1.00190066066015,0.0895953757225433,NA,242,NA,296,71,66,NA,NA,0.0533333333333333,0.186666666666667,0.24,TRUE,FALSE,TRUE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.03659977132016,1.00334905432434,0.0867052023121387,NA,NA,302,297,71,66,9,NA,0.12,0.186666666666667,0.306666666666667,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.03080897020553,1.00371627043114,0.0549132947976879,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0,0.12,TRUE,TRUE,TRUE,10
