"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.33697571480203,1.86914402201384,0.130057803468208,NA,157,NA,304,NA,NA,7,NA,0.2,0,0.2,FALSE,FALSE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.04344221660259,1.00799828833655,0.101156069364162,NA,240,NA,302,NA,74,NA,NA,0.0133333333333333,0.0666666666666667,0.08,TRUE,FALSE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.05466012185507,1.00555974391171,0.0780346820809249,NA,NA,NA,303,NA,NA,NA,NA,0.04,0.0666666666666667,0.106666666666667,TRUE,FALSE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.0581529226796,1.00755639004605,0.127167630057803,188,183,307,302,NA,71,7,NA,0.173333333333333,0.173333333333333,0.346666666666667,TRUE,FALSE,FALSE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.06120711130096,1.0051686793803,0.132947976878613,NA,211,303,298,74,69,NA,NA,0.04,0.16,0.2,TRUE,FALSE,FALSE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.04855887962156,1.00454839663514,0.109826589595376,NA,NA,306,301,NA,71,NA,NA,0.0533333333333333,0.12,0.173333333333333,TRUE,FALSE,FALSE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.05453578078529,1.00631352663223,0.132947976878613,NA,161,302,297,74,69,7,NA,0.226666666666667,0.213333333333333,0.44,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.05539995269192,1.00523126544514,0.104046242774566,NA,NA,302,297,71,66,7,NA,0.106666666666667,0.186666666666667,0.293333333333333,TRUE,FALSE,FALSE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.04804499948278,1.00723938554263,0.106936416184971,NA,247,301,296,70,65,NA,NA,0.0666666666666667,0.2,0.266666666666667,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.03692147488811,1.00362725628209,0.092485549132948,NA,NA,NA,306,NA,NA,9,NA,0.146666666666667,0.0266666666666667,0.173333333333333,TRUE,FALSE,TRUE,10
0.1,0.2,0.2,0.3,5e-05,40000,1,1.02844623000483,1.00370726987741,0.0982658959537572,NA,240,NA,302,NA,NA,NA,NA,0.04,0.0133333333333333,0.0533333333333333,TRUE,FALSE,TRUE,11
0.1,0.2,0.2,0.3,5e-05,50000,1,1.02229651150663,1.00223547316707,0.0722543352601156,NA,NA,NA,305,NA,NA,NA,NA,0,0.0133333333333333,0.0133333333333333,TRUE,FALSE,TRUE,12
