"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.25922380351615,1.94785931706887,0.101156069364162,NA,220,NA,308,NA,NA,9,NA,0.106666666666667,0.0533333333333333,0.16,FALSE,FALSE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.0290246115536,1.31024689341994,0.069364161849711,NA,NA,NA,306,NA,72,45,NA,0.213333333333333,0.106666666666667,0.32,FALSE,FALSE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.0335827670407,1.00535264872125,0.0664739884393064,NA,NA,NA,305,NA,73,NA,NA,0.0133333333333333,0.0666666666666667,0.08,TRUE,FALSE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.04824548761566,1.00724998654305,0.130057803468208,NA,211,304,299,NA,74,9,NA,0.133333333333333,0.08,0.213333333333333,TRUE,FALSE,FALSE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.04678789379094,1.00927422538461,0.106936416184971,NA,NA,303,298,73,68,7,NA,0.12,0.173333333333333,0.293333333333333,TRUE,FALSE,FALSE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.05635235259041,1.00457692363839,0.101156069364162,NA,NA,303,298,73,68,NA,NA,0.0133333333333333,0.173333333333333,0.186666666666667,TRUE,FALSE,FALSE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.06829562345199,1.00701151062153,0.11271676300578,NA,NA,305,300,65,60,NA,NA,0.0666666666666667,0.253333333333333,0.32,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.05210249736937,1.00532266749495,0.101156069364162,NA,NA,302,297,73,68,NA,NA,0.0266666666666667,0.16,0.186666666666667,TRUE,FALSE,FALSE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.0362311357371,1.00418075207449,0.11271676300578,NA,NA,301,296,72,67,9,NA,0.12,0.173333333333333,0.293333333333333,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.03885204486135,1.00630473819307,0.0722543352601156,NA,NA,NA,308,NA,NA,9,NA,0.133333333333333,0.0533333333333333,0.186666666666667,TRUE,FALSE,TRUE,10
0.1,0.2,0.2,0.3,5e-05,40000,1,1.02660322800307,1.00332072775854,0.0520231213872832,NA,NA,NA,NA,NA,NA,NA,NA,0.0666666666666667,0,0.0666666666666667,TRUE,TRUE,TRUE,11
0.1,0.2,0.2,0.3,5e-05,50000,1,1.02908429179576,1.00416664614578,0.0578034682080925,NA,NA,NA,NA,NA,74,NA,NA,0,0.08,0.08,TRUE,TRUE,TRUE,12
0.1,0.3,0.2,0.3,5e-05,30000,1,1.02761462554161,1.00255584819073,0.0635838150289017,NA,NA,NA,306,NA,NA,NA,NA,0.04,0,0.04,TRUE,FALSE,TRUE,13
0.1,0.3,0.2,0.3,5e-05,40000,1,1.0275668703532,1.00141923914289,0.0606936416184971,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0.0266666666666667,0.08,TRUE,TRUE,TRUE,14
0.1,0.3,0.2,0.3,5e-05,50000,1,1.01452865607645,1.00232761465958,0.0578034682080925,NA,NA,NA,NA,NA,NA,7,NA,0.0933333333333333,0.0133333333333333,0.106666666666667,TRUE,TRUE,TRUE,15
0.2,0.3,0.2,0.3,5e-05,30000,1,1.02653338462349,1.00176105406386,0.0751445086705202,NA,NA,NA,308,NA,NA,9,NA,0.0933333333333333,0,0.0933333333333333,TRUE,FALSE,TRUE,16
0.2,0.3,0.2,0.3,5e-05,40000,1,1.02700677026356,1.00266019790708,0.0809248554913295,NA,NA,NA,306,NA,NA,NA,NA,0.08,0.0266666666666667,0.106666666666667,TRUE,FALSE,TRUE,17
0.2,0.3,0.2,0.3,5e-05,50000,1,1.04401333495295,1.00486166280535,0.0722543352601156,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0.0266666666666667,0.0533333333333333,TRUE,TRUE,TRUE,18
0.1,0.2,0.1,0.4,5e-05,30000,1,1.05376712947247,1.00808765820643,0.138728323699422,NA,243,302,297,NA,72,9,NA,0.2,0.106666666666667,0.306666666666667,TRUE,FALSE,FALSE,19
0.1,0.2,0.1,0.4,5e-05,40000,1,1.05535935939136,1.00499276238473,0.121387283236994,NA,NA,301,296,69,64,7,NA,0.106666666666667,0.213333333333333,0.32,TRUE,FALSE,FALSE,20
0.1,0.2,0.1,0.4,5e-05,50000,1,1.05826611271131,1.008132594829,0.101156069364162,NA,NA,301,296,72,67,NA,NA,0.04,0.173333333333333,0.213333333333333,TRUE,FALSE,FALSE,21
0.1,0.3,0.1,0.4,5e-05,30000,1,1.03657565194783,1.00367848599414,0.115606936416185,NA,NA,303,298,63,58,NA,NA,0.08,0.293333333333333,0.373333333333333,TRUE,FALSE,FALSE,22
0.1,0.3,0.1,0.4,5e-05,40000,1,1.02943792172247,1.00321280261146,0.11849710982659,NA,NA,300,295,68,63,11,NA,0.106666666666667,0.253333333333333,0.36,TRUE,FALSE,FALSE,23
0.1,0.3,0.1,0.4,5e-05,50000,1,1.04395231918863,1.00272718586746,0.11271676300578,NA,NA,300,295,71,66,NA,NA,0.0266666666666667,0.186666666666667,0.213333333333333,TRUE,FALSE,FALSE,24
0.1,0.4,0.1,0.4,5e-05,30000,1,1.03409001840977,1.00352857088736,0.127167630057803,NA,211,300,295,62,57,7,NA,0.0933333333333333,0.306666666666667,0.4,TRUE,FALSE,FALSE,25
0.1,0.4,0.1,0.4,5e-05,40000,1,1.02470027270468,1.00131760458463,0.127167630057803,NA,211,298,293,69,64,7,NA,0.0933333333333333,0.28,0.373333333333333,TRUE,FALSE,FALSE,26
0.1,0.4,0.1,0.4,5e-05,50000,1,1.01610962133519,1.00131245192016,0.115606936416185,NA,NA,300,295,70,65,9,NA,0.08,0.2,0.28,TRUE,FALSE,FALSE,27
0.1,0.2,0.2,0.4,5e-05,30000,1,1.02647761069415,1.0059513790347,0.092485549132948,NA,243,NA,308,NA,75,9,NA,0.106666666666667,0.0666666666666667,0.173333333333333,TRUE,FALSE,TRUE,28
0.1,0.2,0.2,0.4,5e-05,40000,1,1.02943466187436,1.0069120931074,0.0809248554913295,NA,NA,NA,305,NA,NA,7,NA,0.106666666666667,0.0533333333333333,0.16,TRUE,FALSE,TRUE,29
0.1,0.2,0.2,0.4,5e-05,50000,1,1.04494020692984,1.00374501107154,0.069364161849711,NA,NA,NA,304,NA,73,NA,NA,0.0666666666666667,0.0933333333333333,0.16,TRUE,FALSE,TRUE,30
0.1,0.3,0.2,0.4,5e-05,30000,1,1.02241999084116,1.00229373353195,0.0838150289017341,NA,NA,NA,305,NA,72,NA,NA,0.133333333333333,0.106666666666667,0.24,TRUE,FALSE,TRUE,31
0.1,0.3,0.2,0.4,5e-05,40000,1,1.0215481681506,1.00296300420694,0.0867052023121387,NA,NA,NA,303,NA,73,9,NA,0.106666666666667,0.0933333333333333,0.2,TRUE,FALSE,TRUE,32
0.1,0.3,0.2,0.4,5e-05,50000,1,1.02050471703957,1.00279733685905,0.092485549132948,NA,NA,305,300,NA,72,7,NA,0.106666666666667,0.106666666666667,0.213333333333333,TRUE,FALSE,FALSE,33
0.2,0.3,0.2,0.4,5e-05,30000,1,1.01958360858393,1.00188493445297,0.104046242774566,NA,NA,310,305,NA,74,NA,NA,0.0533333333333333,0.08,0.133333333333333,TRUE,FALSE,FALSE,34
0.2,0.3,0.2,0.4,5e-05,40000,1,1.0291011833849,1.00414484027379,0.092485549132948,NA,NA,308,303,NA,73,7,NA,0.133333333333333,0.0933333333333333,0.226666666666667,TRUE,FALSE,FALSE,35
0.2,0.3,0.2,0.4,5e-05,50000,1,1.02891511694539,1.00215060250327,0.0780346820809249,NA,NA,309,304,NA,73,NA,NA,0.08,0.0933333333333333,0.173333333333333,TRUE,FALSE,FALSE,36
0.1,0.4,0.2,0.4,5e-05,30000,1,1.02691448586385,1.00368594994929,0.104046242774566,NA,211,310,305,NA,73,7,NA,0.146666666666667,0.133333333333333,0.28,TRUE,FALSE,FALSE,37
0.1,0.4,0.2,0.4,5e-05,40000,1,1.01255290761265,1.00231844068561,0.109826589595376,NA,211,307,302,NA,72,7,NA,0.106666666666667,0.106666666666667,0.213333333333333,TRUE,FALSE,FALSE,38
0.1,0.4,0.2,0.4,5e-05,50000,1,1.014104861372,1.00165787882239,0.106936416184971,NA,NA,301,296,74,69,NA,NA,0.08,0.146666666666667,0.226666666666667,TRUE,FALSE,FALSE,39
0.2,0.4,0.2,0.4,5e-05,30000,1,1.02042190876342,1.00237471968825,0.092485549132948,NA,NA,309,304,NA,74,7,NA,0.0666666666666667,0.08,0.146666666666667,TRUE,FALSE,FALSE,40
0.2,0.4,0.2,0.4,5e-05,40000,1,1.02368467610579,1.00298665747854,0.106936416184971,NA,NA,309,304,NA,73,NA,NA,0.0133333333333333,0.0933333333333333,0.106666666666667,TRUE,FALSE,FALSE,41
0.2,0.4,0.2,0.4,5e-05,50000,1,1.01337784523813,1.00250590734812,0.0780346820809249,NA,NA,307,302,NA,72,9,NA,0.0933333333333333,0.106666666666667,0.2,TRUE,FALSE,FALSE,42
0.1,0.2,0.3,0.4,5e-05,30000,1,1.03100397938854,1.00438178339972,0.0606936416184971,NA,NA,NA,308,NA,NA,9,NA,0.08,0,0.08,TRUE,FALSE,TRUE,43
0.1,0.2,0.3,0.4,5e-05,40000,1,1.02395748167952,1.00326713540195,0.0375722543352601,NA,NA,NA,NA,NA,NA,NA,NA,0.106666666666667,0,0.106666666666667,TRUE,TRUE,TRUE,44
0.1,0.2,0.3,0.4,5e-05,50000,1,1.04478919683922,1.00179318927729,0.0433526011560694,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,45
0.1,0.3,0.3,0.4,5e-05,30000,1,1.0298689777744,1.00232481961453,0.0375722543352601,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0.0133333333333333,0.0666666666666667,TRUE,TRUE,TRUE,46
0.1,0.3,0.3,0.4,5e-05,40000,1,1.02121514446221,1.00410125777616,0.0549132947976879,NA,NA,NA,NA,NA,NA,9,NA,0.12,0,0.12,TRUE,TRUE,TRUE,47
0.1,0.3,0.3,0.4,5e-05,50000,1,1.01755495254611,1.00365911755963,0.0606936416184971,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,48
0.2,0.3,0.3,0.4,5e-05,30000,1,1.02504111121633,1.00446974810013,0.0635838150289017,NA,NA,NA,308,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,FALSE,TRUE,49
0.2,0.3,0.3,0.4,5e-05,40000,1,1.02282313805353,1.00132434867664,0.0520231213872832,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,50
0.2,0.3,0.3,0.4,5e-05,50000,1,1.01624951261614,1.00123434082441,0.0433526011560694,NA,NA,NA,NA,NA,NA,NA,NA,0.0666666666666667,0,0.0666666666666667,TRUE,TRUE,TRUE,51
0.1,0.4,0.3,0.4,5e-05,30000,1,1.02794159635032,1.00422890468976,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,52
0.1,0.4,0.3,0.4,5e-05,40000,1,1.01140348910806,1.00292446847767,0.0549132947976879,NA,NA,NA,NA,NA,NA,7,NA,0.106666666666667,0,0.106666666666667,TRUE,TRUE,TRUE,53
0.1,0.4,0.3,0.4,5e-05,50000,1,1.01789032743118,1.0029266999173,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,54
0.2,0.4,0.3,0.4,5e-05,30000,1,1.01738930892342,1.00113583025972,0.0520231213872832,NA,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,TRUE,TRUE,55
0.2,0.4,0.3,0.4,5e-05,40000,1,1.01431922206421,1.00151534013914,0.0606936416184971,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,56
0.2,0.4,0.3,0.4,5e-05,50000,1,1.01062259146951,1.00204668472506,0.046242774566474,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,57
0.3,0.4,0.3,0.4,5e-05,30000,1,1.02139080475356,1.00188965894394,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,58
0.3,0.4,0.3,0.4,5e-05,40000,1,1.02286832612981,1.00166645015284,0.0635838150289017,NA,NA,NA,308,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,FALSE,TRUE,59
0.3,0.4,0.3,0.4,5e-05,50000,1,1.01377398121492,1.00097288561607,0.0520231213872832,NA,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,TRUE,TRUE,60
0.1,0.2,0.1,0.5,5e-05,30000,1,1.0640467949533,1.00651892477994,0.138728323699422,NA,243,300,295,75,70,9,NA,0.12,0.173333333333333,0.293333333333333,TRUE,FALSE,FALSE,61
0.1,0.2,0.1,0.5,5e-05,40000,1,1.03933179456739,1.00460467818427,0.11849710982659,NA,NA,300,295,68,63,7,NA,0.146666666666667,0.24,0.386666666666667,TRUE,FALSE,FALSE,62
0.1,0.2,0.1,0.5,5e-05,50000,1,1.04930394384039,1.00607369931704,0.101156069364162,NA,NA,300,295,70,65,NA,NA,0.0266666666666667,0.2,0.226666666666667,TRUE,FALSE,FALSE,63
0.1,0.3,0.1,0.5,5e-05,30000,1,1.0372895267085,1.00483695572306,0.11849710982659,NA,NA,302,297,64,59,NA,NA,0.0666666666666667,0.28,0.346666666666667,TRUE,FALSE,FALSE,64
0.1,0.3,0.1,0.5,5e-05,40000,1,1.03971712089736,1.00235644846957,0.121387283236994,NA,NA,299,294,63,58,9,NA,0.12,0.293333333333333,0.413333333333333,TRUE,FALSE,FALSE,65
0.1,0.3,0.1,0.5,5e-05,50000,1,1.03093695720324,1.00215829335378,0.11849710982659,NA,211,299,294,70,65,9,NA,0.08,0.2,0.28,TRUE,FALSE,FALSE,66
0.1,0.4,0.1,0.5,5e-05,30000,1,1.04057337633016,1.00407981565182,0.135838150289017,NA,211,298,293,61,56,7,NA,0.0933333333333333,0.32,0.413333333333333,TRUE,FALSE,FALSE,67
0.1,0.4,0.1,0.5,5e-05,40000,1,1.03094092106605,1.00258848669807,0.138728323699422,NA,241,298,293,63,58,9,NA,0.08,0.293333333333333,0.373333333333333,TRUE,FALSE,FALSE,68
0.1,0.4,0.1,0.5,5e-05,50000,1,1.04329796322854,1.00204681399457,0.135838150289017,NA,NA,299,294,71,66,9,NA,0.0666666666666667,0.186666666666667,0.253333333333333,TRUE,FALSE,FALSE,69
0.1,0.5,0.1,0.5,5e-05,30000,1,1.01685115124856,1.00163601005104,0.132947976878613,NA,213,297,292,61,56,7,NA,0.0933333333333333,0.32,0.413333333333333,TRUE,FALSE,FALSE,70
0.1,0.5,0.1,0.5,5e-05,40000,1,1.01808128658255,1.00212728956392,0.11849710982659,NA,NA,298,293,61,56,NA,NA,0.0533333333333333,0.32,0.373333333333333,TRUE,FALSE,FALSE,71
0.1,0.5,0.1,0.5,5e-05,50000,1,1.03353044938591,1.00063958252152,0.104046242774566,NA,NA,298,293,69,64,NA,NA,0.0133333333333333,0.24,0.253333333333333,TRUE,FALSE,FALSE,72
0.1,0.2,0.2,0.5,5e-05,30000,1,1.03564356799479,1.00630771187539,0.127167630057803,NA,243,305,300,NA,73,9,NA,0.133333333333333,0.0933333333333333,0.226666666666667,TRUE,FALSE,FALSE,73
0.1,0.2,0.2,0.5,5e-05,40000,1,1.04164005661796,1.00301340584758,0.0953757225433526,NA,NA,305,300,NA,71,7,NA,0.146666666666667,0.12,0.266666666666667,TRUE,FALSE,FALSE,74
0.1,0.2,0.2,0.5,5e-05,50000,1,1.05292071306939,1.00621123936268,0.0838150289017341,NA,NA,305,300,NA,71,NA,NA,0.0533333333333333,0.12,0.173333333333333,TRUE,FALSE,FALSE,75
0.1,0.3,0.2,0.5,5e-05,30000,1,1.03555732470711,1.00455292442109,0.101156069364162,NA,NA,309,304,NA,71,9,NA,0.12,0.173333333333333,0.293333333333333,TRUE,FALSE,FALSE,76
0.1,0.3,0.2,0.5,5e-05,40000,1,1.02015769559607,1.00292847447783,0.115606936416185,NA,NA,302,297,74,69,9,NA,0.0933333333333333,0.173333333333333,0.266666666666667,TRUE,FALSE,FALSE,77
0.1,0.3,0.2,0.5,5e-05,50000,1,1.02726440729816,1.00188245580549,0.106936416184971,NA,NA,301,296,73,68,9,NA,0.08,0.16,0.24,TRUE,FALSE,FALSE,78
0.2,0.3,0.2,0.5,5e-05,30000,1,1.02574714484392,1.00195959043965,0.124277456647399,NA,NA,305,300,NA,73,9,NA,0.0666666666666667,0.12,0.186666666666667,TRUE,FALSE,FALSE,79
0.2,0.3,0.2,0.5,5e-05,40000,1,1.01376202603639,1.00184578539375,0.121387283236994,NA,211,305,300,NA,72,7,NA,0.12,0.106666666666667,0.226666666666667,TRUE,FALSE,FALSE,80
0.2,0.3,0.2,0.5,5e-05,50000,1,1.01740817868495,1.00177452688125,0.104046242774566,NA,NA,304,299,NA,71,NA,NA,0.04,0.12,0.16,TRUE,FALSE,FALSE,81
0.1,0.4,0.2,0.5,5e-05,30000,1,1.0165398345824,1.00275764391847,0.115606936416185,NA,211,306,301,74,69,7,NA,0.0933333333333333,0.226666666666667,0.32,TRUE,FALSE,FALSE,82
0.1,0.4,0.2,0.5,5e-05,40000,1,1.03379992139423,1.00435941911304,0.130057803468208,NA,211,301,296,70,65,7,NA,0.0933333333333333,0.2,0.293333333333333,TRUE,FALSE,FALSE,83
0.1,0.4,0.2,0.5,5e-05,50000,1,1.01595326173543,1.00127155518282,0.11271676300578,NA,NA,302,297,71,66,7,NA,0.0933333333333333,0.186666666666667,0.28,TRUE,FALSE,FALSE,84
0.2,0.4,0.2,0.5,5e-05,30000,1,1.01068401478619,1.00147115768437,0.106936416184971,NA,NA,307,302,NA,72,7,NA,0.106666666666667,0.106666666666667,0.213333333333333,TRUE,FALSE,FALSE,85
0.2,0.4,0.2,0.5,5e-05,40000,1,1.0230403434559,1.00126732811866,0.147398843930636,NA,NA,305,282,NA,71,9,NA,0.08,0.16,0.24,TRUE,FALSE,FALSE,86
