"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.03314966282799,1.31538448386739,0.0867052023121387,NA,NA,NA,NA,NA,74,31,NA,0.106666666666667,0.0933333333333333,0.2,FALSE,TRUE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.02908229339551,1.32600671869727,0.101156069364162,NA,NA,NA,308,NA,61,NA,NA,0.0933333333333333,0.213333333333333,0.306666666666667,FALSE,FALSE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.04042608538593,1.00485316658217,0.0751445086705202,NA,219,NA,NA,NA,73,NA,NA,0.08,0.0933333333333333,0.173333333333333,TRUE,TRUE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.34293241964637,1.71038204155236,0.115606936416185,NA,241,307,280,NA,59,29,NA,0.146666666666667,0.2,0.346666666666667,FALSE,FALSE,FALSE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.07619170897259,1.00895549248572,0.0953757225433526,NA,NA,305,300,74,69,NA,NA,0.0266666666666667,0.213333333333333,0.24,TRUE,FALSE,FALSE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.04426015772226,1.00614859617712,0.0809248554913295,NA,NA,303,298,75,70,NA,NA,0.0666666666666667,0.133333333333333,0.2,TRUE,FALSE,FALSE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.02844616142829,1.00330507480495,0.106936416184971,NA,NA,307,302,74,69,NA,NA,0.106666666666667,0.16,0.266666666666667,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.06225816648982,1.00350205029589,0.109826589595376,NA,211,303,298,70,65,9,NA,0.146666666666667,0.2,0.346666666666667,TRUE,FALSE,FALSE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.02326168022672,1.00360344890226,0.11849710982659,NA,NA,301,296,73,68,7,NA,0.12,0.16,0.28,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.11513478905394,1.81501266777403,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.0533333333333333,0.0933333333333333,FALSE,TRUE,TRUE,10
0.1,0.2,0.2,0.3,5e-05,40000,1,1.02703218451087,1.00642215879939,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,11
0.1,0.2,0.2,0.3,5e-05,50000,1,1.01655961156519,1.00524030313249,0.0433526011560694,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,12
0.1,0.3,0.2,0.3,5e-05,30000,1,1.02015137899176,1.00414124989215,0.0635838150289017,NA,NA,NA,306,NA,NA,NA,NA,0.04,0.0133333333333333,0.0533333333333333,TRUE,FALSE,TRUE,13
0.1,0.3,0.2,0.3,5e-05,40000,1,1.03281874087121,1.00271818504998,0.069364161849711,NA,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,TRUE,TRUE,14
0.1,0.3,0.2,0.3,5e-05,50000,1,1.02270486305208,1.00349142169807,0.0578034682080925,NA,NA,NA,305,NA,NA,NA,NA,0.106666666666667,0.04,0.146666666666667,TRUE,FALSE,TRUE,15
0.2,0.3,0.2,0.3,5e-05,30000,1,1.04058112964355,1.00248016902663,0.046242774566474,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0.0266666666666667,0.0533333333333333,TRUE,TRUE,TRUE,16
0.2,0.3,0.2,0.3,5e-05,40000,1,1.03423237268958,1.0021390079102,0.0780346820809249,NA,NA,NA,306,NA,NA,NA,NA,0,0.04,0.04,TRUE,FALSE,TRUE,17
0.2,0.3,0.2,0.3,5e-05,50000,1,1.02399789499586,1.00459727929154,0.0606936416184971,NA,NA,NA,306,NA,NA,NA,NA,0.0266666666666667,0.0266666666666667,0.0533333333333333,TRUE,FALSE,TRUE,18
0.1,0.2,0.1,0.4,5e-05,30000,1,1.0369631729842,1.00534604806944,0.11849710982659,NA,240,305,280,75,58,NA,NA,0.0933333333333333,0.253333333333333,0.346666666666667,TRUE,FALSE,FALSE,19
0.1,0.2,0.1,0.4,5e-05,40000,1,1.09719127269532,1.00896332549,0.11271676300578,NA,NA,302,297,65,60,NA,NA,0.0266666666666667,0.266666666666667,0.293333333333333,TRUE,FALSE,FALSE,20
0.1,0.2,0.1,0.4,5e-05,50000,1,1.04562483991132,1.00866733028833,0.101156069364162,NA,NA,302,297,73,68,NA,NA,0.0933333333333333,0.16,0.253333333333333,TRUE,FALSE,FALSE,21
0.1,0.3,0.1,0.4,5e-05,30000,1,1.04369783431144,1.00449041280932,0.127167630057803,NA,212,301,296,65,60,7,NA,0.186666666666667,0.266666666666667,0.453333333333333,TRUE,FALSE,FALSE,22
0.1,0.3,0.1,0.4,5e-05,40000,1,1.04055067658833,1.0052417483058,0.121387283236994,NA,211,301,296,72,67,9,NA,0.0933333333333333,0.186666666666667,0.28,TRUE,FALSE,FALSE,23
0.1,0.3,0.1,0.4,5e-05,50000,1,1.04689996422177,1.00440476652062,0.11271676300578,NA,NA,300,295,70,65,NA,NA,0.04,0.2,0.24,TRUE,FALSE,FALSE,24
0.1,0.4,0.1,0.4,5e-05,30000,1,1.02336658313881,1.00133330274018,0.130057803468208,NA,191,298,293,67,62,7,NA,0.0933333333333333,0.24,0.333333333333333,TRUE,FALSE,FALSE,25
0.1,0.4,0.1,0.4,5e-05,40000,1,1.02534684590319,1.00245130132553,0.121387283236994,NA,NA,300,295,68,63,9,NA,0.08,0.253333333333333,0.333333333333333,TRUE,FALSE,FALSE,26
0.1,0.4,0.1,0.4,5e-05,50000,1,1.01882489480635,1.00216343865824,0.104046242774566,NA,NA,300,295,70,65,7,NA,0.08,0.2,0.28,TRUE,FALSE,FALSE,27
0.1,0.2,0.2,0.4,5e-05,30000,1,1.05332168329241,1.00588336112801,0.0838150289017341,NA,241,NA,304,NA,74,NA,NA,0.08,0.0933333333333333,0.173333333333333,TRUE,FALSE,TRUE,28
0.1,0.2,0.2,0.4,5e-05,40000,1,1.02487257946646,1.0037076241928,0.0895953757225433,NA,NA,NA,305,NA,73,NA,NA,0.04,0.106666666666667,0.146666666666667,TRUE,FALSE,TRUE,29
0.1,0.2,0.2,0.4,5e-05,50000,1,1.04165610260774,1.00337087234932,0.0751445086705202,NA,NA,NA,303,NA,71,NA,NA,0.0133333333333333,0.12,0.133333333333333,TRUE,FALSE,TRUE,30
0.1,0.3,0.2,0.4,5e-05,30000,1,1.035013309386,1.00328932642498,0.0982658959537572,NA,NA,NA,304,NA,74,9,NA,0.08,0.08,0.16,TRUE,FALSE,TRUE,31
0.1,0.3,0.2,0.4,5e-05,40000,1,1.04601916975771,1.00508797275558,0.092485549132948,NA,211,NA,304,NA,60,9,NA,0.08,0.173333333333333,0.253333333333333,TRUE,FALSE,TRUE,32
0.1,0.3,0.2,0.4,5e-05,50000,1,1.02335683163146,1.00390433265623,0.0838150289017341,NA,NA,305,300,NA,71,NA,NA,0.0266666666666667,0.12,0.146666666666667,TRUE,FALSE,FALSE,33
0.2,0.3,0.2,0.4,5e-05,30000,1,1.02153447775532,1.00375755517059,0.0809248554913295,NA,NA,NA,304,NA,74,9,NA,0.08,0.08,0.16,TRUE,FALSE,TRUE,34
0.2,0.3,0.2,0.4,5e-05,40000,1,1.0179505343807,1.00374964564248,0.0838150289017341,NA,NA,308,303,NA,73,9,NA,0.08,0.0933333333333333,0.173333333333333,TRUE,FALSE,FALSE,35
0.2,0.3,0.2,0.4,5e-05,50000,1,1.02174593756689,1.0025610200975,0.0953757225433526,NA,NA,309,304,NA,73,9,NA,0.0666666666666667,0.0933333333333333,0.16,TRUE,FALSE,FALSE,36
