"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.03060175990383,1.32802913020502,0.0780346820809249,NA,NA,NA,305,NA,74,9,NA,0.306666666666667,0.08,0.386666666666667,FALSE,FALSE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.1805010804096,2.03497268752078,0.0780346820809249,NA,NA,NA,304,NA,74,7,NA,0.333333333333333,0.08,0.413333333333333,FALSE,FALSE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.04951084700238,2.32505730849489,0.0895953757225433,NA,NA,NA,304,NA,71,9,32,0.386666666666667,0.12,0.506666666666667,FALSE,FALSE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.03885986995472,1.00801139145294,0.0982658959537572,NA,243,305,300,NA,71,9,32,0.32,0.12,0.44,TRUE,FALSE,FALSE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.03780864654254,1.00388327173982,0.0953757225433526,NA,NA,305,300,74,69,7,NA,0.28,0.146666666666667,0.426666666666667,TRUE,FALSE,FALSE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.02774840507908,1.00375767330247,0.104046242774566,NA,NA,301,296,75,70,9,32,0.306666666666667,0.133333333333333,0.44,TRUE,FALSE,FALSE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.06168072279141,1.00453105592847,0.121387283236994,NA,NA,303,298,70,65,9,NA,0.08,0.213333333333333,0.293333333333333,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.04903873136953,1.00436804725872,0.124277456647399,NA,243,301,296,71,66,NA,NA,0.133333333333333,0.186666666666667,0.32,TRUE,FALSE,FALSE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.02006775282658,1.00287102229584,0.109826589595376,NA,241,301,296,69,64,NA,NA,0.106666666666667,0.213333333333333,0.32,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.03562124280124,1.00435009517007,0.0635838150289017,NA,NA,NA,NA,NA,NA,NA,NA,0.173333333333333,0.0533333333333333,0.226666666666667,TRUE,TRUE,TRUE,10
