"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.02844681435375,1.31476132489915,0.0578034682080925,NA,NA,NA,NA,NA,74,9,NA,0.213333333333333,0.106666666666667,0.32,FALSE,TRUE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.05169573415922,1.00427470997754,0.0751445086705202,NA,NA,NA,308,NA,74,7,NA,0.0933333333333333,0.08,0.173333333333333,TRUE,FALSE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.05398941555605,1.00741197780652,0.0809248554913295,NA,NA,NA,300,NA,74,7,NA,0.226666666666667,0.08,0.306666666666667,TRUE,FALSE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.45539554953876,1.8581145421149,0.0953757225433526,NA,NA,307,302,NA,72,9,NA,0.266666666666667,0.16,0.426666666666667,FALSE,FALSE,FALSE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.05556917228288,1.00552795130079,0.0982658959537572,NA,NA,303,298,NA,71,7,NA,0.12,0.12,0.24,TRUE,FALSE,FALSE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.04647125178144,1.00466601763666,0.104046242774566,NA,NA,303,298,74,69,9,NA,0.186666666666667,0.146666666666667,0.333333333333333,TRUE,FALSE,FALSE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.03757096911522,1.00391446710016,0.104046242774566,NA,NA,305,300,71,66,5,NA,0.0933333333333333,0.186666666666667,0.28,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.02141841929626,1.00186885254407,0.115606936416185,NA,NA,303,298,65,60,7,NA,0.106666666666667,0.266666666666667,0.373333333333333,TRUE,FALSE,FALSE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.02625073422364,1.00379635896584,0.106936416184971,NA,240,302,297,68,63,7,NA,0.0933333333333333,0.226666666666667,0.32,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.0205615587986,1.34042118717296,0.0606936416184971,NA,NA,NA,NA,NA,NA,25,NA,0.226666666666667,0.0666666666666667,0.293333333333333,FALSE,TRUE,TRUE,10
0.1,0.2,0.2,0.3,5e-05,40000,1,1.03236367125933,1.00227790192129,0.0606936416184971,NA,NA,NA,308,NA,NA,7,NA,0.133333333333333,0.0533333333333333,0.186666666666667,TRUE,FALSE,TRUE,11
0.1,0.2,0.2,0.3,5e-05,50000,1,1.03036685411215,1.0058945787965,0.0549132947976879,NA,NA,NA,NA,NA,NA,9,NA,0.133333333333333,0.04,0.173333333333333,TRUE,TRUE,TRUE,12
0.1,0.3,0.2,0.3,5e-05,30000,1,1.01148817731712,1.0050192567175,0.0606936416184971,NA,NA,NA,306,NA,NA,NA,NA,0.0266666666666667,0.04,0.0666666666666667,TRUE,FALSE,TRUE,13
0.1,0.3,0.2,0.3,5e-05,40000,1,1.02201294338508,1.00204414807548,0.0606936416184971,NA,NA,NA,NA,NA,NA,7,NA,0.0933333333333333,0.0266666666666667,0.12,TRUE,TRUE,TRUE,14
0.1,0.3,0.2,0.3,5e-05,50000,1,1.01726117733287,1.00182963310801,0.0549132947976879,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,15
0.2,0.3,0.2,0.3,5e-05,30000,1,1.021786170669,1.00643156390726,0.0635838150289017,NA,NA,NA,308,NA,NA,9,NA,0.08,0,0.08,TRUE,FALSE,TRUE,16
0.2,0.3,0.2,0.3,5e-05,40000,1,1.02873295994677,1.00305021534741,0.0549132947976879,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0.04,0.0666666666666667,TRUE,TRUE,TRUE,17
0.2,0.3,0.2,0.3,5e-05,50000,1,1.01576916424332,1.0031935944877,0.0549132947976879,NA,NA,NA,NA,NA,NA,7,NA,0.133333333333333,0.0533333333333333,0.186666666666667,TRUE,TRUE,TRUE,18
0.1,0.2,0.1,0.4,5e-05,30000,1,1.06908136546984,1.01001550327039,0.127167630057803,NA,192,301,296,NA,60,9,NA,0.266666666666667,0.2,0.466666666666667,TRUE,FALSE,FALSE,19
0.1,0.2,0.1,0.4,5e-05,40000,1,1.06846999186541,1.00375039096885,0.11849710982659,NA,NA,301,296,69,64,7,NA,0.0933333333333333,0.213333333333333,0.306666666666667,TRUE,FALSE,FALSE,20
0.1,0.2,0.1,0.4,5e-05,50000,1,1.04372990858707,1.00584929420585,0.109826589595376,NA,211,302,297,72,67,9,NA,0.146666666666667,0.173333333333333,0.32,TRUE,FALSE,FALSE,21
0.1,0.3,0.1,0.4,5e-05,30000,1,1.04380190074608,1.0043867972709,0.124277456647399,NA,NA,302,297,69,64,5,NA,0.106666666666667,0.213333333333333,0.32,TRUE,FALSE,FALSE,22
0.1,0.3,0.1,0.4,5e-05,40000,1,1.04383526880298,1.00697303913502,0.130057803468208,NA,242,301,296,68,63,7,NA,0.0933333333333333,0.226666666666667,0.32,TRUE,FALSE,FALSE,23
0.1,0.3,0.1,0.4,5e-05,50000,1,1.02440616928793,1.00364549618223,0.106936416184971,NA,240,301,296,71,66,7,NA,0.106666666666667,0.186666666666667,0.293333333333333,TRUE,FALSE,FALSE,24
0.1,0.4,0.1,0.4,5e-05,30000,1,1.02312048209983,1.0036007252186,0.115606936416185,NA,NA,300,295,64,59,7,NA,0.0933333333333333,0.28,0.373333333333333,TRUE,FALSE,FALSE,25
0.1,0.4,0.1,0.4,5e-05,40000,1,1.01429301967763,1.00302168256582,0.106936416184971,NA,NA,300,295,61,56,7,NA,0.12,0.32,0.44,TRUE,FALSE,FALSE,26
0.1,0.4,0.1,0.4,5e-05,50000,1,1.0253329577034,1.00249147652551,0.109826589595376,NA,NA,300,295,69,64,7,NA,0.0933333333333333,0.213333333333333,0.306666666666667,TRUE,FALSE,FALSE,27
0.1,0.2,0.2,0.4,5e-05,30000,1,1.03124109763716,1.00588727440322,0.0809248554913295,NA,NA,NA,305,NA,74,9,NA,0.213333333333333,0.08,0.293333333333333,TRUE,FALSE,TRUE,28
0.1,0.2,0.2,0.4,5e-05,40000,1,1.0375885271354,1.00322940300542,0.0867052023121387,NA,NA,309,304,NA,74,7,NA,0.133333333333333,0.08,0.213333333333333,TRUE,FALSE,FALSE,29
0.1,0.2,0.2,0.4,5e-05,50000,1,1.03471889277153,1.00214757532462,0.092485549132948,NA,NA,305,300,NA,72,9,NA,0.146666666666667,0.106666666666667,0.253333333333333,TRUE,FALSE,FALSE,30
0.1,0.3,0.2,0.4,5e-05,30000,1,1.02030325801638,1.0028588916715,0.0809248554913295,NA,NA,NA,305,NA,73,NA,NA,0.0666666666666667,0.0933333333333333,0.16,TRUE,FALSE,TRUE,31
0.1,0.3,0.2,0.4,5e-05,40000,1,1.0329802139706,1.00628580751876,0.0838150289017341,NA,NA,NA,304,NA,72,7,NA,0.12,0.106666666666667,0.226666666666667,TRUE,FALSE,TRUE,32
0.1,0.3,0.2,0.4,5e-05,50000,1,1.01892596599141,1.00335545555048,0.0751445086705202,NA,NA,NA,302,NA,72,NA,NA,0.0533333333333333,0.0933333333333333,0.146666666666667,TRUE,FALSE,TRUE,33
0.2,0.3,0.2,0.4,5e-05,30000,1,1.02181046802055,1.00174907738273,0.0722543352601156,NA,NA,NA,305,NA,74,7,NA,0.0933333333333333,0.08,0.173333333333333,TRUE,FALSE,TRUE,34
0.2,0.3,0.2,0.4,5e-05,40000,1,1.02576020840076,1.00414195870713,0.0895953757225433,NA,NA,309,304,NA,74,NA,NA,0.08,0.08,0.16,TRUE,FALSE,FALSE,35
0.2,0.3,0.2,0.4,5e-05,50000,1,1.0164645058749,1.00156796813403,0.0838150289017341,NA,NA,307,302,NA,73,NA,NA,0.0133333333333333,0.0933333333333333,0.106666666666667,TRUE,FALSE,FALSE,36
0.1,0.4,0.2,0.4,5e-05,30000,1,1.01837873657542,1.00244973460968,0.0722543352601156,NA,NA,NA,305,NA,73,7,NA,0.08,0.0933333333333333,0.173333333333333,TRUE,FALSE,TRUE,37
0.1,0.4,0.2,0.4,5e-05,40000,1,1.02825667089108,1.00582547466149,0.0867052023121387,NA,NA,NA,304,74,69,7,NA,0.12,0.16,0.28,TRUE,FALSE,TRUE,38
0.1,0.4,0.2,0.4,5e-05,50000,1,1.0108133380831,1.00238300625015,0.0838150289017341,NA,NA,NA,303,75,70,NA,NA,0.0533333333333333,0.133333333333333,0.186666666666667,TRUE,FALSE,TRUE,39
0.2,0.4,0.2,0.4,5e-05,30000,1,1.02592235926303,1.00130887143437,0.0982658959537572,NA,211,309,304,NA,73,9,NA,0.08,0.0933333333333333,0.173333333333333,TRUE,FALSE,FALSE,40
0.2,0.4,0.2,0.4,5e-05,40000,1,1.02648173333907,1.0024657312677,0.0982658959537572,NA,NA,308,303,NA,73,7,NA,0.0933333333333333,0.0933333333333333,0.186666666666667,TRUE,FALSE,FALSE,41
0.2,0.4,0.2,0.4,5e-05,50000,1,1.01399015594066,1.00193069337544,0.092485549132948,NA,NA,307,302,NA,72,9,NA,0.0666666666666667,0.106666666666667,0.173333333333333,TRUE,FALSE,FALSE,42
0.1,0.2,0.3,0.4,5e-05,30000,1,1.04346741465234,1.00368483564619,0.0491329479768786,NA,NA,NA,NA,NA,NA,9,NA,0.0933333333333333,0,0.0933333333333333,TRUE,TRUE,TRUE,43
0.1,0.2,0.3,0.4,5e-05,40000,1,1.02713796847582,1.00194126779763,0.0491329479768786,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,44
