"pobs_1_min","pobs_1_max","pobs_2_min","pobs_2_max","steep","xm","pscale","lambda_con","kappa_con","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","date_first_below_10_aw","date_first_below_5_aw","date_first_above_5_aw","date_first_above_10_aw","proportion_above","proportion_below","proportion_outside","converges","below_5","below_10","index_column"
0.1,0.2,0.1,0.2,5e-05,30000,1,1.03464834809233,1.31630178642314,0.092485549132948,NA,173,NA,NA,NA,72,NA,NA,0.12,0.106666666666667,0.226666666666667,FALSE,TRUE,TRUE,1
0.1,0.2,0.1,0.2,5e-05,40000,1,1.20156265913419,1.64222750472715,0.092485549132948,NA,177,NA,306,NA,73,NA,NA,0.106666666666667,0.0933333333333333,0.2,FALSE,FALSE,TRUE,2
0.1,0.2,0.1,0.2,5e-05,50000,1,1.0445272882568,1.00575109945309,0.0982658959537572,NA,177,NA,306,NA,73,NA,NA,0.0666666666666667,0.0933333333333333,0.16,TRUE,FALSE,TRUE,3
0.1,0.2,0.1,0.3,5e-05,30000,1,1.33500378014998,1.65204222998535,0.115606936416185,NA,173,NA,302,75,70,9,NA,0.266666666666667,0.133333333333333,0.4,FALSE,FALSE,TRUE,4
0.1,0.2,0.1,0.3,5e-05,40000,1,1.05581675644208,1.00790620280169,0.11271676300578,NA,175,308,303,NA,71,NA,NA,0.106666666666667,0.12,0.226666666666667,TRUE,FALSE,FALSE,5
0.1,0.2,0.1,0.3,5e-05,50000,1,1.0659777306997,1.00702651715407,0.109826589595376,NA,NA,305,300,75,70,7,NA,0.133333333333333,0.133333333333333,0.266666666666667,TRUE,FALSE,FALSE,6
0.1,0.3,0.1,0.3,5e-05,30000,1,1.0333364686497,1.00710968927245,0.127167630057803,NA,222,305,300,74,63,11,NA,0.146666666666667,0.213333333333333,0.36,TRUE,FALSE,FALSE,7
0.1,0.3,0.1,0.3,5e-05,40000,1,1.04839037865391,1.0036899261757,0.0895953757225433,NA,NA,305,300,74,69,7,NA,0.12,0.173333333333333,0.293333333333333,TRUE,FALSE,FALSE,8
0.1,0.3,0.1,0.3,5e-05,50000,1,1.05344148983416,1.00546607121287,0.0953757225433526,NA,NA,302,297,72,67,NA,NA,0.12,0.173333333333333,0.293333333333333,TRUE,FALSE,FALSE,9
0.1,0.2,0.2,0.3,5e-05,30000,1,1.02421018689445,1.33611864090218,0.101156069364162,NA,172,NA,306,NA,NA,67,NA,0.2,0.0666666666666667,0.266666666666667,FALSE,FALSE,TRUE,10
0.1,0.2,0.2,0.3,5e-05,40000,1,1.02591353804125,1.00419320042302,0.069364161849711,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,11
0.1,0.2,0.2,0.3,5e-05,50000,1,1.02823096422966,1.00711848559122,0.0549132947976879,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,12
0.1,0.3,0.2,0.3,5e-05,30000,1,1.01744050682662,1.0032587432265,0.0664739884393064,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,13
0.1,0.3,0.2,0.3,5e-05,40000,1,1.03252298781569,1.00050474874939,0.0664739884393064,NA,181,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,14
0.1,0.3,0.2,0.3,5e-05,50000,1,1.02141027164636,1.00222300360116,0.0491329479768786,NA,NA,NA,NA,NA,NA,NA,NA,0.0933333333333333,0.0133333333333333,0.106666666666667,TRUE,TRUE,TRUE,15
0.2,0.3,0.2,0.3,5e-05,30000,1,1.02227067950385,1.00190360901484,0.046242774566474,NA,NA,NA,NA,NA,NA,NA,NA,0.106666666666667,0,0.106666666666667,TRUE,TRUE,TRUE,16
0.2,0.3,0.2,0.3,5e-05,40000,1,1.0204176384783,1.00219492506667,0.0491329479768786,NA,NA,NA,NA,NA,NA,7,NA,0.0933333333333333,0.0133333333333333,0.106666666666667,TRUE,TRUE,TRUE,17
0.2,0.3,0.2,0.3,5e-05,50000,1,1.04799811076111,1.00281802395316,0.0404624277456647,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.0266666666666667,0.106666666666667,TRUE,TRUE,TRUE,18
0.1,0.2,0.1,0.4,5e-05,30000,1,1.04625778037739,1.01212229636664,0.121387283236994,NA,172,305,300,73,68,9,NA,0.253333333333333,0.16,0.413333333333333,TRUE,FALSE,FALSE,19
0.1,0.2,0.1,0.4,5e-05,40000,1,1.06220723408554,1.00468412309649,0.115606936416185,NA,NA,302,297,75,70,7,NA,0.133333333333333,0.133333333333333,0.266666666666667,TRUE,FALSE,FALSE,20
0.1,0.2,0.1,0.4,5e-05,50000,1,1.05304084795679,1.0054381424022,0.132947976878613,NA,177,302,297,70,65,NA,NA,0.0933333333333333,0.2,0.293333333333333,TRUE,FALSE,FALSE,21
0.1,0.3,0.1,0.4,5e-05,30000,1,1.03198779579443,1.00450312836673,0.132947976878613,NA,NA,301,296,66,61,11,NA,0.146666666666667,0.253333333333333,0.4,TRUE,FALSE,FALSE,22
0.1,0.3,0.1,0.4,5e-05,40000,1,1.04721079454083,1.00446470936126,0.11849710982659,NA,181,301,296,68,63,7,NA,0.16,0.24,0.4,TRUE,FALSE,FALSE,23
0.1,0.3,0.1,0.4,5e-05,50000,1,1.0232049343862,1.00312912487377,0.092485549132948,NA,NA,300,295,71,66,NA,NA,0.12,0.186666666666667,0.306666666666667,TRUE,FALSE,FALSE,24
0.1,0.4,0.1,0.4,5e-05,30000,1,1.03487159579931,1.00531224787485,0.124277456647399,NA,NA,300,295,64,59,7,NA,0.16,0.28,0.44,TRUE,FALSE,FALSE,25
0.1,0.4,0.1,0.4,5e-05,40000,1,1.02358879315739,1.00116912196523,0.11271676300578,NA,NA,300,295,64,59,7,NA,0.106666666666667,0.28,0.386666666666667,TRUE,FALSE,FALSE,26
0.1,0.4,0.1,0.4,5e-05,50000,1,1.02669155238875,1.00306708391916,0.106936416184971,NA,181,300,295,71,66,7,NA,0.0933333333333333,0.186666666666667,0.28,TRUE,FALSE,FALSE,27
0.1,0.2,0.2,0.4,5e-05,30000,1,1.02044312193253,1.33470969310085,0.11271676300578,NA,269,NA,304,NA,74,9,NA,0.306666666666667,0.08,0.386666666666667,FALSE,FALSE,TRUE,28
0.1,0.2,0.2,0.4,5e-05,40000,1,1.02938839199342,1.00509454931031,0.0895953757225433,NA,NA,NA,305,NA,74,NA,NA,0.08,0.08,0.16,TRUE,FALSE,TRUE,29
0.1,0.2,0.2,0.4,5e-05,50000,1,1.03959057356671,1.00220689595368,0.092485549132948,NA,NA,NA,304,NA,73,7,NA,0.133333333333333,0.0933333333333333,0.226666666666667,TRUE,FALSE,TRUE,30
0.1,0.3,0.2,0.4,5e-05,30000,1,1.03584849534861,1.00202887021752,0.0895953757225433,NA,NA,311,306,NA,73,NA,NA,0.12,0.0933333333333333,0.213333333333333,TRUE,FALSE,FALSE,31
0.1,0.3,0.2,0.4,5e-05,40000,1,1.04102809167031,1.00281706898505,0.0895953757225433,NA,181,307,302,NA,73,7,NA,0.106666666666667,0.0933333333333333,0.2,TRUE,FALSE,FALSE,32
0.1,0.3,0.2,0.4,5e-05,50000,1,1.01495557380348,1.00306814813235,0.092485549132948,NA,NA,305,300,NA,72,9,NA,0.133333333333333,0.106666666666667,0.24,TRUE,FALSE,FALSE,33
0.2,0.3,0.2,0.4,5e-05,30000,1,1.03631723878937,1.00294104393383,0.092485549132948,NA,NA,NA,304,NA,NA,NA,NA,0.0266666666666667,0.0666666666666667,0.0933333333333333,TRUE,FALSE,TRUE,34
0.2,0.3,0.2,0.4,5e-05,40000,1,1.0163649083352,1.00273827799692,0.0838150289017341,NA,NA,NA,304,NA,74,7,NA,0.146666666666667,0.08,0.226666666666667,TRUE,FALSE,TRUE,35
0.2,0.3,0.2,0.4,5e-05,50000,1,1.03182220502553,1.00214115639347,0.0867052023121387,NA,NA,305,300,NA,74,9,NA,0.133333333333333,0.08,0.213333333333333,TRUE,FALSE,FALSE,36
0.1,0.4,0.2,0.4,5e-05,30000,1,1.02292520327547,1.00194679148593,0.104046242774566,NA,NA,NA,304,NA,72,30,NA,0.16,0.106666666666667,0.266666666666667,TRUE,FALSE,TRUE,37
0.1,0.4,0.2,0.4,5e-05,40000,1,1.00973172603449,1.00311466304509,0.0722543352601156,NA,NA,NA,304,74,69,7,NA,0.0666666666666667,0.146666666666667,0.213333333333333,TRUE,FALSE,TRUE,38
0.1,0.4,0.2,0.4,5e-05,50000,1,1.02141760148711,1.0019403116049,0.0809248554913295,NA,NA,NA,302,NA,71,NA,NA,0.0666666666666667,0.12,0.186666666666667,TRUE,FALSE,TRUE,39
0.2,0.4,0.2,0.4,5e-05,30000,1,1.0229368128114,1.00254270539856,0.0838150289017341,NA,240,NA,305,NA,74,7,NA,0.0933333333333333,0.08,0.173333333333333,TRUE,FALSE,TRUE,40
0.2,0.4,0.2,0.4,5e-05,40000,1,1.01800135776517,1.00208496478908,0.0809248554913295,NA,NA,308,303,NA,74,7,NA,0.133333333333333,0.08,0.213333333333333,TRUE,FALSE,FALSE,41
0.2,0.4,0.2,0.4,5e-05,50000,1,1.02404522977352,1.00129365334225,0.104046242774566,NA,NA,307,302,NA,73,NA,NA,0.08,0.0933333333333333,0.173333333333333,TRUE,FALSE,FALSE,42
0.1,0.2,0.3,0.4,5e-05,30000,1,1.02942534698172,1.00325381173909,0.0549132947976879,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,43
0.1,0.2,0.3,0.4,5e-05,40000,1,1.03272511992825,1.00119516196279,0.0375722543352601,NA,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,TRUE,TRUE,44
0.1,0.2,0.3,0.4,5e-05,50000,1,1.03496969551492,1.00235669230778,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.0133333333333333,0,0.0133333333333333,TRUE,TRUE,TRUE,45
0.1,0.3,0.3,0.4,5e-05,30000,1,1.02342960060738,1.00140524062264,0.0635838150289017,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,46
0.1,0.3,0.3,0.4,5e-05,40000,1,1.02029622597418,1.00235667548143,0.046242774566474,NA,NA,NA,NA,NA,NA,NA,NA,0.0666666666666667,0,0.0666666666666667,TRUE,TRUE,TRUE,47
0.1,0.3,0.3,0.4,5e-05,50000,1,1.02082246143557,1.00409860977586,0.046242774566474,NA,NA,NA,NA,NA,NA,NA,NA,0.0266666666666667,0,0.0266666666666667,TRUE,TRUE,TRUE,48
0.2,0.3,0.3,0.4,5e-05,30000,1,1.04025980040241,1.00284504609048,0.0549132947976879,NA,NA,NA,NA,NA,NA,9,NA,0.0666666666666667,0,0.0666666666666667,TRUE,TRUE,TRUE,49
0.2,0.3,0.3,0.4,5e-05,40000,1,1.01238171899004,1.0028235536567,0.0375722543352601,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,50
0.2,0.3,0.3,0.4,5e-05,50000,1,1.01731443387465,1.00255658904571,0.046242774566474,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,51
0.1,0.4,0.3,0.4,5e-05,30000,1,1.00781219418115,1.00090086704328,0.0664739884393064,NA,126,NA,NA,NA,NA,7,NA,0.0666666666666667,0,0.0666666666666667,TRUE,TRUE,TRUE,52
0.1,0.4,0.3,0.4,5e-05,40000,1,1.01764286321113,1.00133522748261,0.0433526011560694,NA,NA,NA,NA,NA,NA,9,NA,0.0933333333333333,0,0.0933333333333333,TRUE,TRUE,TRUE,53
0.1,0.4,0.3,0.4,5e-05,50000,1,1.00979321290953,1.00204298440656,0.0635838150289017,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,54
0.2,0.4,0.3,0.4,5e-05,30000,1,1.02057290334315,1.00184537060754,0.0606936416184971,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,55
0.2,0.4,0.3,0.4,5e-05,40000,1,1.01362753369282,1.00158450453096,0.046242774566474,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,56
0.2,0.4,0.3,0.4,5e-05,50000,1,1.00977653174749,1.00162780006397,0.0491329479768786,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,57
0.3,0.4,0.3,0.4,5e-05,30000,1,1.016121081581,1.00275596896719,0.0549132947976879,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,58
0.3,0.4,0.3,0.4,5e-05,40000,1,1.0285752314835,1.00175062864043,0.0520231213872832,NA,NA,NA,NA,NA,NA,NA,NA,0.0533333333333333,0,0.0533333333333333,TRUE,TRUE,TRUE,59
0.3,0.4,0.3,0.4,5e-05,50000,1,1.01496417010963,1.00279066376414,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0,0.04,TRUE,TRUE,TRUE,60
0.1,0.2,0.1,0.5,5e-05,30000,1,1.06242053745181,1.00888306134709,0.127167630057803,NA,NA,302,297,72,67,9,NA,0.173333333333333,0.2,0.373333333333333,TRUE,FALSE,FALSE,61
0.1,0.2,0.1,0.5,5e-05,40000,1,1.04897805093899,1.00552144221346,0.127167630057803,NA,NA,300,295,73,68,7,NA,0.16,0.186666666666667,0.346666666666667,TRUE,FALSE,FALSE,62
0.1,0.2,0.1,0.5,5e-05,50000,1,1.07109220546918,1.00739776985193,0.124277456647399,NA,NA,300,295,72,67,7,NA,0.146666666666667,0.186666666666667,0.333333333333333,TRUE,FALSE,FALSE,63
0.1,0.3,0.1,0.5,5e-05,30000,1,1.02884098851702,1.00226879570205,0.15028901734104,NA,219,300,295,62,57,9,NA,0.146666666666667,0.306666666666667,0.453333333333333,TRUE,FALSE,FALSE,64
0.1,0.3,0.1,0.5,5e-05,40000,1,1.0270922365929,1.00376793834248,0.121387283236994,NA,181,301,296,70,59,7,NA,0.133333333333333,0.266666666666667,0.4,TRUE,FALSE,FALSE,65
0.1,0.3,0.1,0.5,5e-05,50000,1,1.03767600720188,1.00205689712885,0.0953757225433526,NA,NA,300,295,70,65,9,NA,0.08,0.213333333333333,0.293333333333333,TRUE,FALSE,FALSE,66
0.1,0.4,0.1,0.5,5e-05,30000,1,1.03737272495138,1.00632667850157,0.132947976878613,NA,NA,300,295,63,58,7,NA,0.133333333333333,0.293333333333333,0.426666666666667,TRUE,FALSE,FALSE,67
0.1,0.4,0.1,0.5,5e-05,40000,1,1.03652613711526,1.00137967197795,0.11271676300578,NA,NA,298,293,64,59,9,NA,0.12,0.28,0.4,TRUE,FALSE,FALSE,68
0.1,0.4,0.1,0.5,5e-05,50000,1,1.04184782777369,1.00164615384746,0.109826589595376,NA,NA,299,294,70,65,NA,NA,0.0933333333333333,0.2,0.293333333333333,TRUE,FALSE,FALSE,69
0.1,0.5,0.1,0.5,5e-05,30000,1,1.03235229975671,1.00243251383254,0.130057803468208,NA,NA,300,295,61,56,7,NA,0.0933333333333333,0.32,0.413333333333333,TRUE,FALSE,FALSE,70
0.1,0.5,0.1,0.5,5e-05,40000,1,1.03057676819996,1.00134391953009,0.130057803468208,NA,240,298,293,61,56,7,NA,0.0933333333333333,0.32,0.413333333333333,TRUE,FALSE,FALSE,71
0.1,0.5,0.1,0.5,5e-05,50000,1,1.04096256033807,1.00118871259392,0.11271676300578,NA,NA,299,294,70,65,7,NA,0.0933333333333333,0.2,0.293333333333333,TRUE,FALSE,FALSE,72
0.1,0.2,0.2,0.5,5e-05,30000,1,1.02900712915218,1.00695073391913,0.106936416184971,NA,NA,307,302,NA,72,9,NA,0.213333333333333,0.106666666666667,0.32,TRUE,FALSE,FALSE,73
0.1,0.2,0.2,0.5,5e-05,40000,1,1.04459314223515,1.00655685992749,0.0982658959537572,NA,NA,NA,304,NA,72,7,NA,0.133333333333333,0.106666666666667,0.24,TRUE,FALSE,TRUE,74
0.1,0.2,0.2,0.5,5e-05,50000,1,1.04638549256573,1.00433676262087,0.104046242774566,NA,NA,305,300,NA,71,7,NA,0.146666666666667,0.12,0.266666666666667,TRUE,FALSE,FALSE,75
0.1,0.3,0.2,0.5,5e-05,30000,1,1.0225450357511,1.00366614240774,0.115606936416185,NA,NA,305,300,NA,73,9,NA,0.186666666666667,0.0933333333333333,0.28,TRUE,FALSE,FALSE,76
0.1,0.3,0.2,0.5,5e-05,40000,1,1.0283218480275,1.00292623903811,0.0867052023121387,NA,NA,305,300,74,69,7,NA,0.133333333333333,0.146666666666667,0.28,TRUE,FALSE,FALSE,77
0.1,0.3,0.2,0.5,5e-05,50000,1,1.02811300930285,1.00326666712945,0.0838150289017341,NA,NA,303,298,74,69,9,NA,0.08,0.146666666666667,0.226666666666667,TRUE,FALSE,FALSE,78
0.2,0.3,0.2,0.5,5e-05,30000,1,1.02363030215195,1.00298450595866,0.130057803468208,NA,178,308,303,NA,73,NA,NA,0.0266666666666667,0.0933333333333333,0.12,TRUE,FALSE,FALSE,79
0.2,0.3,0.2,0.5,5e-05,40000,1,1.012964757232,1.00144713773608,0.11271676300578,NA,NA,305,300,NA,73,7,NA,0.186666666666667,0.0933333333333333,0.28,TRUE,FALSE,FALSE,80
0.2,0.3,0.2,0.5,5e-05,50000,1,1.0158249300372,1.00204760701826,0.0895953757225433,NA,NA,305,300,NA,72,7,NA,0.106666666666667,0.106666666666667,0.213333333333333,TRUE,FALSE,FALSE,81
0.1,0.4,0.2,0.5,5e-05,30000,1,1.02371124532929,1.00484877934529,0.115606936416185,NA,NA,305,300,74,69,9,NA,0.213333333333333,0.226666666666667,0.44,TRUE,FALSE,FALSE,82
0.1,0.4,0.2,0.5,5e-05,40000,1,1.03362084339283,1.00332844495067,0.0982658959537572,NA,NA,301,296,70,65,9,NA,0.0933333333333333,0.2,0.293333333333333,TRUE,FALSE,FALSE,83
0.1,0.4,0.2,0.5,5e-05,50000,1,1.01628393938786,1.00217241947316,0.0982658959537572,NA,NA,302,297,72,67,9,NA,0.106666666666667,0.173333333333333,0.28,TRUE,FALSE,FALSE,84
0.2,0.4,0.2,0.5,5e-05,30000,1,1.01887032833497,1.00064890327208,0.115606936416185,NA,213,306,301,NA,72,7,NA,0.106666666666667,0.106666666666667,0.213333333333333,TRUE,FALSE,FALSE,85
0.2,0.4,0.2,0.5,5e-05,40000,1,1.02611849846953,1.00205524966248,0.0982658959537572,NA,NA,305,300,NA,72,7,NA,0.12,0.16,0.28,TRUE,FALSE,FALSE,86
0.2,0.4,0.2,0.5,5e-05,50000,1,1.02403577310902,1.00248036991343,0.115606936416185,NA,NA,303,298,NA,71,NA,NA,0.0666666666666667,0.12,0.186666666666667,TRUE,FALSE,FALSE,87
0.1,0.5,0.2,0.5,5e-05,30000,1,1.01605277104471,1.00326528664491,0.0867052023121387,NA,NA,306,301,74,60,7,NA,0.0933333333333333,0.253333333333333,0.346666666666667,TRUE,FALSE,FALSE,88
0.1,0.5,0.2,0.5,5e-05,40000,1,1.01163812738761,1.00277964286468,0.109826589595376,NA,NA,301,296,70,65,7,NA,0.12,0.2,0.32,TRUE,FALSE,FALSE,89
0.1,0.5,0.2,0.5,5e-05,50000,1,1.02071285430253,1.00152944419968,0.109826589595376,NA,NA,301,296,72,67,7,NA,0.0933333333333333,0.173333333333333,0.266666666666667,TRUE,FALSE,FALSE,90
0.2,0.5,0.2,0.5,5e-05,30000,1,1.01134711502262,1.00151925924787,0.132947976878613,NA,211,305,300,NA,72,9,NA,0.08,0.16,0.24,TRUE,FALSE,FALSE,91
0.2,0.5,0.2,0.5,5e-05,40000,1,1.01666107962139,1.00251990989126,0.106936416184971,NA,NA,303,298,73,68,9,NA,0.08,0.173333333333333,0.253333333333333,TRUE,FALSE,FALSE,92
0.2,0.5,0.2,0.5,5e-05,50000,1,1.01150276772141,1.00271166697939,0.106936416184971,NA,NA,302,297,73,68,7,NA,0.106666666666667,0.16,0.266666666666667,TRUE,FALSE,FALSE,93
0.1,0.2,0.3,0.5,5e-05,30000,1,1.02384490571282,1.00276044909974,0.0809248554913295,NA,NA,NA,313,NA,NA,NA,NA,0.106666666666667,0.0133333333333333,0.12,TRUE,FALSE,TRUE,94
0.1,0.2,0.3,0.5,5e-05,40000,1,1.02936692050827,1.00191325066007,0.0578034682080925,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.04,0.08,TRUE,TRUE,TRUE,95
0.1,0.2,0.3,0.5,5e-05,50000,1,1.03357307244886,1.00402266528861,0.0751445086705202,NA,NA,NA,306,NA,NA,9,NA,0.08,0,0.08,TRUE,FALSE,TRUE,96
0.1,0.3,0.3,0.5,5e-05,30000,1,1.03098195810772,1.00312229594362,0.0809248554913295,NA,NA,311,306,NA,74,9,NA,0.08,0.08,0.16,TRUE,FALSE,FALSE,97
0.1,0.3,0.3,0.5,5e-05,40000,1,1.02151729066485,1.00415228694544,0.0751445086705202,NA,NA,NA,305,NA,NA,9,NA,0.16,0.04,0.2,TRUE,FALSE,TRUE,98
0.1,0.3,0.3,0.5,5e-05,50000,1,1.01325579869872,1.00340344945589,0.0635838150289017,NA,NA,NA,304,NA,NA,9,NA,0.08,0.0533333333333333,0.133333333333333,TRUE,FALSE,TRUE,99
0.2,0.3,0.3,0.5,5e-05,30000,1,1.0317409459835,1.0018527111581,0.069364161849711,NA,NA,NA,NA,NA,NA,9,NA,0.0933333333333333,0.0266666666666667,0.12,TRUE,TRUE,TRUE,100
0.2,0.3,0.3,0.5,5e-05,40000,1,1.02463949764701,1.00139762862972,0.0751445086705202,NA,NA,NA,305,NA,NA,NA,NA,0.0533333333333333,0.0666666666666667,0.12,TRUE,FALSE,TRUE,101
0.2,0.3,0.3,0.5,5e-05,50000,1,1.0219053782421,1.00105296575873,0.0635838150289017,NA,NA,NA,305,NA,NA,NA,NA,0.0533333333333333,0.04,0.0933333333333333,TRUE,FALSE,TRUE,102
0.1,0.4,0.3,0.5,5e-05,30000,1,1.01469556274833,1.00191741211539,0.0895953757225433,NA,NA,NA,304,NA,NA,NA,NA,0.08,0.0666666666666667,0.146666666666667,TRUE,FALSE,TRUE,103
