"pobs_1","pobs_2","dprob","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,0.001,2.3,1.0846262847137,1.00904552940953,0.518248175182482,69,0.946666666666667,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,3,1.0846262847137,1.00904552940953,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.5,1.0846262847137,1.00904552940953,0.182481751824818,71,0.333333333333333,9,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.7,1.0846262847137,1.00904552940953,0.357664233576642,69,0.653333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.2,1.0846262847137,1.00904552940953,0.0510948905109489,NA,0.0933333333333333,NA,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.9,1.0846262847137,1.00904552940953,0.474452554744526,69,0.866666666666667,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2,1.0846262847137,1.00904552940953,0.481751824817518,69,0.88,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.1,1.0846262847137,1.00904552940953,0.496350364963504,69,0.906666666666667,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.3,1.0846262847137,1.00904552940953,0.0802919708029197,NA,0.146666666666667,NA,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.4,1.0846262847137,1.00904552940953,0.518248175182482,69,0.946666666666667,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.5,1.0846262847137,1.00904552940953,0.518248175182482,69,0.946666666666667,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.6,1.0846262847137,1.00904552940953,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.1,1.0846262847137,1.00904552940953,0.0510948905109489,NA,0.0933333333333333,NA,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.4,1.0846262847137,1.00904552940953,0.109489051094891,97,0.2,35,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.6,1.0846262847137,1.00904552940953,0.255474452554745,71,0.466666666666667,9,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.8,1.0846262847137,1.00904552940953,0.430656934306569,69,0.786666666666667,7,0.0520231213872832,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
