"pobs_1","pobs_2","dprob","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,0.001,1.9,1.05715906331872,1.31751633455279,0.394160583941606,92,0.72,30,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2,1.05715906331872,1.31751633455279,0.416058394160584,89,0.76,27,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2.1,1.05715906331872,1.31751633455279,0.430656934306569,71,0.786666666666667,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2.2,1.05715906331872,1.31751633455279,0.445255474452555,71,0.813333333333333,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2.3,1.05715906331872,1.31751633455279,0.452554744525547,71,0.826666666666667,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2.4,1.05715906331872,1.31751633455279,0.481751824817518,71,0.88,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2.5,1.05715906331872,1.31751633455279,0.481751824817518,71,0.88,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2.6,1.05715906331872,1.31751633455279,0.503649635036496,71,0.92,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2.7,1.05715906331872,1.31751633455279,0.510948905109489,71,0.933333333333333,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2.8,1.05715906331872,1.31751633455279,0.510948905109489,71,0.933333333333333,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,1,1.05715906331872,1.31751633455279,0.0364963503649635,129,0.0666666666666667,67,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,2.9,1.05715906331872,1.31751633455279,0.525547445255474,71,0.96,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,3,1.05715906331872,1.31751633455279,0.525547445255474,71,0.96,9,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,1.1,1.05715906331872,1.31751633455279,0.0510948905109489,129,0.0933333333333333,67,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,1.2,1.05715906331872,1.31751633455279,0.0802919708029197,129,0.146666666666667,67,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,1.3,1.05715906331872,1.31751633455279,0.124087591240876,109,0.226666666666667,47,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,1.4,1.05715906331872,1.31751633455279,0.197080291970803,109,0.36,47,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,1.5,1.05715906331872,1.31751633455279,0.277372262773723,93,0.506666666666667,31,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,1.6,1.05715906331872,1.31751633455279,0.313868613138686,93,0.573333333333333,31,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,1.7,1.05715906331872,1.31751633455279,0.343065693430657,93,0.626666666666667,31,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.001,1.8,1.05715906331872,1.31751633455279,0.37956204379562,93,0.693333333333333,31,0.0809248554913295,NA,292,NA,268,1,FALSE,FALSE,TRUE,1
0.1,0.1,0.01,1.2,1.07066078832267,1.31753064578203,0.240875912408759,71,0.44,9,0.0635838150289017,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.5,1.07066078832267,1.31753064578203,0.467153284671533,71,0.853333333333333,9,0.0635838150289017,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.6,1.07066078832267,1.31753064578203,0.489051094890511,71,0.893333333333333,9,0.0635838150289017,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.3,1.07066078832267,1.31753064578203,0.291970802919708,71,0.533333333333333,9,0.0635838150289017,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.4,1.07066078832267,1.31753064578203,0.423357664233577,71,0.773333333333333,9,0.0635838150289017,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1,1.07066078832267,1.31753064578203,0.124087591240876,72,0.226666666666667,10,0.0635838150289017,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.1,1.07066078832267,1.31753064578203,0.175182481751825,72,0.32,10,0.0635838150289017,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.7,1.07066078832267,1.31753064578203,0.503649635036496,71,0.92,9,0.0635838150289017,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
