"pobs_1","pobs_2","dprob","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,0.001,2,1.08744783299081,2.29386037415434,0.489051094890511,69,0.893333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.9,1.08744783299081,2.29386037415434,0.525547445255474,67,0.96,5,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1,1.08744783299081,2.29386037415434,0.0656934306569343,118,0.12,56,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,3,1.08744783299081,2.29386037415434,0.532846715328467,67,0.973333333333333,5,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.2,1.08744783299081,2.29386037415434,0.218978102189781,107,0.4,45,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.7,1.08744783299081,2.29386037415434,0.474452554744526,69,0.866666666666667,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.4,1.08744783299081,2.29386037415434,0.503649635036496,69,0.92,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.1,1.08744783299081,2.29386037415434,0.489051094890511,69,0.893333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.2,1.08744783299081,2.29386037415434,0.489051094890511,69,0.893333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.3,1.08744783299081,2.29386037415434,0.489051094890511,69,0.893333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.8,1.08744783299081,2.29386037415434,0.525547445255474,67,0.96,5,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.5,1.08744783299081,2.29386037415434,0.510948905109489,69,0.933333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.6,1.08744783299081,2.29386037415434,0.510948905109489,69,0.933333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.7,1.08744783299081,2.29386037415434,0.510948905109489,69,0.933333333333333,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.4,1.08744783299081,2.29386037415434,0.386861313868613,71,0.706666666666667,9,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.9,1.08744783299081,2.29386037415434,0.481751824817518,69,0.88,7,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.3,1.08744783299081,2.29386037415434,0.291970802919708,87,0.533333333333333,25,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.6,1.08744783299081,2.29386037415434,0.445255474452555,71,0.813333333333333,9,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.5,1.08744783299081,2.29386037415434,0.423357664233577,71,0.773333333333333,9,0.0635838150289017,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
