"pobs_1","pobs_2","dprob","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,0.001,1.9,1.05817399889774,1.24847184076615,0.45985401459854,77,0.84,15,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2,1.05817399889774,1.24847184076615,0.474452554744526,75,0.866666666666667,13,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.1,1.05817399889774,1.24847184076615,0.474452554744526,77,0.866666666666667,15,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.2,1.05817399889774,1.24847184076615,0.481751824817518,75,0.88,13,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.3,1.05817399889774,1.24847184076615,0.496350364963504,74,0.906666666666667,12,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.4,1.05817399889774,1.24847184076615,0.503649635036496,73,0.92,11,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.5,1.05817399889774,1.24847184076615,0.518248175182482,71,0.946666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.6,1.05817399889774,1.24847184076615,0.518248175182482,71,0.946666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.7,1.05817399889774,1.24847184076615,0.518248175182482,71,0.946666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.8,1.05817399889774,1.24847184076615,0.518248175182482,71,0.946666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1,1.05817399889774,1.24847184076615,0.0291970802919708,NA,0.0533333333333333,NA,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.9,1.05817399889774,1.24847184076615,0.518248175182482,71,0.946666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,3,1.05817399889774,1.24847184076615,0.518248175182482,71,0.946666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.2,1.05817399889774,1.24847184076615,0.109489051094891,128,0.2,66,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.3,1.05817399889774,1.24847184076615,0.204379562043796,109,0.373333333333333,47,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.4,1.05817399889774,1.24847184076615,0.284671532846715,92,0.52,30,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.1,1.05817399889774,1.24847184076615,0.0510948905109489,129,0.0933333333333333,67,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.6,1.05817399889774,1.24847184076615,0.372262773722628,89,0.68,27,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.7,1.05817399889774,1.24847184076615,0.423357664233577,89,0.773333333333333,27,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.8,1.05817399889774,1.24847184076615,0.445255474452555,77,0.813333333333333,15,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.5,1.05817399889774,1.24847184076615,0.313868613138686,92,0.573333333333333,30,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.01,2.6,1.0796871393131,1.00897664520711,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,2.5,1.0796871393131,1.00897664520711,0.525547445255474,69,0.96,7,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.1,1.0796871393131,1.00897664520711,0.0510948905109489,NA,0.0933333333333333,NA,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.2,1.0796871393131,1.00897664520711,0.0875912408759124,93,0.16,31,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.4,1.0796871393131,1.00897664520711,0.116788321167883,71,0.213333333333333,9,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1,1.0796871393131,1.00897664520711,0.0364963503649635,NA,0.0666666666666667,NA,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,2.4,1.0796871393131,1.00897664520711,0.518248175182482,69,0.946666666666667,7,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.3,1.0796871393131,1.00897664520711,0.116788321167883,71,0.213333333333333,9,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,2.7,1.0796871393131,1.00897664520711,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,2.8,1.0796871393131,1.00897664520711,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.5,1.0796871393131,1.00897664520711,0.160583941605839,71,0.293333333333333,9,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.9,1.0796871393131,1.00897664520711,0.364963503649635,71,0.666666666666667,9,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,2.1,1.0796871393131,1.00897664520711,0.430656934306569,71,0.786666666666667,9,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,2.2,1.0796871393131,1.00897664520711,0.481751824817518,70,0.88,8,0.0433526011560694,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
