"pobs_1","pobs_2","dprob","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,0.001,1.9,1.08495391705175,1.00613970829036,0.408759124087591,70,0.733333333333333,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2,1.08495391705175,1.00613970829036,0.437956204379562,70,0.786666666666667,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.1,1.08495391705175,1.00613970829036,0.467153284671533,70,0.84,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.2,1.08495391705175,1.00613970829036,0.496350364963504,70,0.893333333333333,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.3,1.08495391705175,1.00613970829036,0.510948905109489,70,0.92,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.4,1.08495391705175,1.00613970829036,0.525547445255474,70,0.946666666666667,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.5,1.08495391705175,1.00613970829036,0.525547445255474,70,0.946666666666667,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.6,1.08495391705175,1.00613970829036,0.525547445255474,70,0.946666666666667,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.7,1.08495391705175,1.00613970829036,0.532846715328467,70,0.96,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.8,1.08495391705175,1.00613970829036,0.532846715328467,70,0.96,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1,1.08495391705175,1.00613970829036,0.0218978102189781,NA,0.0266666666666667,NA,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.9,1.08495391705175,1.00613970829036,0.532846715328467,70,0.96,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,3,1.08495391705175,1.00613970829036,0.532846715328467,70,0.96,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.8,1.08495391705175,1.00613970829036,0.335766423357664,70,0.6,8,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.4,1.08495391705175,1.00613970829036,0.102189781021898,71,0.173333333333333,9,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.1,1.08495391705175,1.00613970829036,0.0218978102189781,NA,0.0266666666666667,NA,0.0346820809248555,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
