"pobs_1","pobs_2","dprob","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,0.001,2.1,1.07630282110041,1.00863775955673,0.489051094890511,69,0.893333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.4,1.07630282110041,1.00863775955673,0.510948905109489,69,0.933333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.5,1.07630282110041,1.00863775955673,0.525547445255474,69,0.96,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.7,1.07630282110041,1.00863775955673,0.532846715328467,69,0.973333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,3,1.07630282110041,1.00863775955673,0.54014598540146,68,0.986666666666667,6,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.1,1.07630282110041,1.00863775955673,0.0364963503649635,NA,0.0666666666666667,NA,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.2,1.07630282110041,1.00863775955673,0.0583941605839416,93,0.106666666666667,31,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.3,1.07630282110041,1.00863775955673,0.116788321167883,93,0.213333333333333,31,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.4,1.07630282110041,1.00863775955673,0.153284671532847,93,0.28,31,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.9,1.07630282110041,1.00863775955673,0.54014598540146,68,0.986666666666667,6,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.7,1.07630282110041,1.00863775955673,0.372262773722628,87,0.68,25,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.8,1.07630282110041,1.00863775955673,0.423357664233577,79,0.773333333333333,17,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.5,1.07630282110041,1.00863775955673,0.204379562043796,93,0.373333333333333,31,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.6,1.07630282110041,1.00863775955673,0.291970802919708,87,0.533333333333333,25,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.3,1.07630282110041,1.00863775955673,0.503649635036496,69,0.92,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.9,1.07630282110041,1.00863775955673,0.437956204379562,69,0.8,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2,1.07630282110041,1.00863775955673,0.467153284671533,69,0.853333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.2,1.07630282110041,1.00863775955673,0.496350364963504,69,0.906666666666667,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.6,1.07630282110041,1.00863775955673,0.532846715328467,69,0.973333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.8,1.07630282110041,1.00863775955673,0.532846715328467,69,0.973333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1,1.07630282110041,1.00863775955673,0.0145985401459854,NA,0.0266666666666667,NA,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.01,3,1.06449754725779,1.00910307611481,0.518248175182482,71,0.946666666666667,9,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1,1.06449754725779,1.00910307611481,0,NA,0,NA,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.3,1.06449754725779,1.00910307611481,0.0364963503649635,129,0.0666666666666667,67,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.5,1.06449754725779,1.00910307611481,0.145985401459854,115,0.266666666666667,53,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.8,1.06449754725779,1.00910307611481,0.306569343065693,106,0.56,44,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.1,1.06449754725779,1.00910307611481,0.0145985401459854,NA,0.0266666666666667,NA,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,2.7,1.06449754725779,1.00910307611481,0.518248175182482,71,0.946666666666667,9,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,2.9,1.06449754725779,1.00910307611481,0.518248175182482,71,0.946666666666667,9,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.2,1.06449754725779,1.00910307611481,0.0364963503649635,129,0.0666666666666667,67,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.4,1.06449754725779,1.00910307611481,0.0875912408759124,129,0.16,67,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.6,1.06449754725779,1.00910307611481,0.197080291970803,106,0.36,44,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
0.1,0.1,0.01,1.7,1.06449754725779,1.00910307611481,0.248175182481752,106,0.453333333333333,44,0.0346820809248555,NA,NA,NA,NA,526,FALSE,TRUE,TRUE,26
