"pobs_1","pobs_2","dprob","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,0.001,1.9,1.09644900972189,1.00945603173201,0.416058394160584,69,0.76,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2,1.09644900972189,1.00945603173201,0.437956204379562,69,0.8,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.1,1.09644900972189,1.00945603173201,0.445255474452555,69,0.813333333333333,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.2,1.09644900972189,1.00945603173201,0.445255474452555,69,0.813333333333333,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.3,1.09644900972189,1.00945603173201,0.481751824817518,69,0.88,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.4,1.09644900972189,1.00945603173201,0.489051094890511,69,0.893333333333333,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.5,1.09644900972189,1.00945603173201,0.496350364963504,69,0.906666666666667,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.6,1.09644900972189,1.00945603173201,0.496350364963504,69,0.906666666666667,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.7,1.09644900972189,1.00945603173201,0.496350364963504,69,0.906666666666667,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.8,1.09644900972189,1.00945603173201,0.518248175182482,69,0.946666666666667,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1,1.09644900972189,1.00945603173201,0,NA,0,NA,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,2.9,1.09644900972189,1.00945603173201,0.525547445255474,69,0.96,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,3,1.09644900972189,1.00945603173201,0.525547445255474,69,0.96,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.1,1.09644900972189,1.00945603173201,0.0364963503649635,NA,0.0666666666666667,NA,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.2,1.09644900972189,1.00945603173201,0.0656934306569343,129,0.12,67,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.3,1.09644900972189,1.00945603173201,0.0948905109489051,129,0.173333333333333,67,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.4,1.09644900972189,1.00945603173201,0.160583941605839,98,0.293333333333333,36,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,0.001,1.5,1.09644900972189,1.00945603173201,0.233576642335766,98,0.426666666666667,36,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
