"pscale1","pscale2","lambda_con","kappa_con","lambda_2_con","proportion","date_first","proportion_aw2","date_first_aw2","seed"
2.8,1.2,1.12817818380954,1.0037073069121,1.04430734881068,0.0264900662251656,85,0.0329218106995885,26,18
2.8,1.5,1.08601172885013,1.00188489266846,1.03176425126522,0.0860927152317881,83,0.106995884773663,24,18
2.8,2,1.05539606028058,1.00258890774598,1.01901508604936,0.33112582781457,66,0.411522633744856,7,18
