"pscale1","pscale2","lambda_con","kappa_con","lambda_2_con","proportion","date_first","proportion_aw2","date_first_aw2","seed"
2.8,1.2,1.10550254957582,1.00234130756966,1.03649000530355,0.0463576158940397,83,0.0576131687242798,24,8
2.8,1.5,1.05943446264092,1.00238428580893,1.01691380724418,0.142384105960265,80,0.176954732510288,21,8
2.8,2,1.06956747737069,1.00209737574735,1.01418734276062,0.374172185430464,66,0.465020576131687,7,8
