"pscale1","pscale2","lambda_con","kappa_con","lambda_2_con","proportion","date_first","proportion_aw2","date_first_aw2","seed"
2.8,1.2,1.07208689281878,1.00341886209388,1.04854894566061,0.0562913907284768,85,0.0699588477366255,26,2
2.8,1.5,1.09874412000241,1.001175528506,1.02092092161476,0.172185430463576,78,0.205761316872428,19,2
2.8,2,1.04707053396954,1.00205291701492,1.07339849894665,0.403973509933775,67,0.497942386831276,8,2
