"pscale1","pscale2","lambda_con","kappa_con","lambda_2_con","proportion","date_first","proportion_aw2","date_first_aw2","seed"
2.8,1.2,1.05461114089465,1.00314434735559,1.02096794069899,0.0562913907284768,85,0.0699588477366255,26,6
2.8,1.5,1.03998132353897,1.00185310013515,1.04354860335282,0.125827814569536,79,0.156378600823045,20,6
2.8,2,1.06690026404125,1.0020368538677,1.04873321711881,0.433774834437086,68,0.539094650205761,9,6
