"pscale1","pscale2","lambda_con","kappa_con","lambda_2_con","proportion","date_first","proportion_aw2","date_first_aw2","seed"
2.8,1.2,1.04771873381258,1.00312738636562,1.03964033187645,0.0463576158940397,85,0.0576131687242798,26,9
2.8,1.5,1.05196518761478,1.00194002011614,1.0335416273794,0.0960264900662252,85,0.119341563786008,26,9
2.8,2,1.0460510395122,1.00338404552154,1.04520377781393,0.321192052980132,77,0.39917695473251,18,9
