"pscale1","pscale2","lambda_con","kappa_con","lambda_2_con","proportion","date_first","proportion_aw2","date_first_aw2","seed"
2.8,1.2,1.07775469477913,1.00364789993187,1.03144133788758,0.0562913907284768,85,0.0699588477366255,26,13
2.8,1.5,1.08364533347808,1.00415155900005,1.0245348585742,0.102649006622517,85,0.127572016460905,26,13
2.8,2,1.05409716577251,1.00394551097045,1.0424532172862,0.281456953642384,67,0.349794238683128,8,13
