"pscale1","pscale2","lambda_con","kappa_con","lambda_2_con","proportion","date_first","proportion_aw2","date_first_aw2","seed"
2.8,1.2,1.09149851439433,1.00211628981408,1.01490012812178,0.0463576158940397,85,0.0576131687242798,26,4
2.8,1.5,1.05485267584257,1.00516678340832,1.08286208194171,0.112582781456954,80,0.139917695473251,21,4
2.8,2,1.07268807772956,1.00343639310267,1.02504703579,0.364238410596026,66,0.452674897119342,7,4
