"pscale1","pscale2","lambda_con","kappa_con","lambda_2_con","proportion","date_first","proportion_aw2","date_first_aw2","seed"
2.8,1.2,1.05807839961977,1.00267545834009,1.03341465849012,0.0364238410596026,85,0.0452674897119342,26,16
2.8,1.5,1.11642928954363,1.00310145983479,1.03164824655684,0.109271523178808,82,0.135802469135802,23,16
2.8,2,1.04291587493178,1.00279307039543,1.04305818012662,0.337748344370861,66,0.419753086419753,7,16
