"pscale1","pscale2","lambda_con","kappa_con","lambda_2_con","proportion","date_first","proportion_aw2","date_first_aw2","seed"
2.8,1.2,1.05699643604868,1.00214785319087,1.02740282800856,0.0264900662251656,85,0.0329218106995885,26,15
2.8,1.5,1.08120834726343,1.00310942704763,1.03967127648649,0.129139072847682,82,0.160493827160494,23,15
2.8,2,1.06916452145882,1.00411319766062,1.03239117971575,0.251655629139073,66,0.312757201646091,7,15
