"pobs_1","pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,1.9,1.06410227289716,1.31144751476174,0.489051094890511,69,0.866666666666667,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2,1.06410227289716,1.31144751476174,0.496350364963504,69,0.88,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.1,1.06410227289716,1.31144751476174,0.503649635036496,69,0.893333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.2,1.06410227289716,1.31144751476174,0.503649635036496,69,0.893333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.3,1.06410227289716,1.31144751476174,0.525547445255474,69,0.933333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.4,1.06410227289716,1.31144751476174,0.532846715328467,69,0.946666666666667,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.5,1.06410227289716,1.31144751476174,0.532846715328467,69,0.946666666666667,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.6,1.06410227289716,1.31144751476174,0.54014598540146,69,0.96,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.7,1.06410227289716,1.31144751476174,0.54014598540146,69,0.96,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.8,1.06410227289716,1.31144751476174,0.54014598540146,69,0.96,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1,1.06410227289716,1.31144751476174,0.072992700729927,NA,0.106666666666667,NA,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.9,1.06410227289716,1.31144751476174,0.547445255474453,69,0.973333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,3,1.06410227289716,1.31144751476174,0.547445255474453,69,0.973333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.1,1.06410227289716,1.31144751476174,0.131386861313869,71,0.213333333333333,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.2,1.06410227289716,1.31144751476174,0.204379562043796,71,0.346666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.3,1.06410227289716,1.31144751476174,0.240875912408759,71,0.413333333333333,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.4,1.06410227289716,1.31144751476174,0.321167883211679,71,0.56,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.5,1.06410227289716,1.31144751476174,0.357664233576642,71,0.626666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
