"pobs_1","pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,1.9,1.0712629062179,1.3169711738611,0.416058394160584,83,0.76,21,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2,1.0712629062179,1.3169711738611,0.430656934306569,83,0.786666666666667,21,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.1,1.0712629062179,1.3169711738611,0.437956204379562,82,0.8,20,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.2,1.0712629062179,1.3169711738611,0.481751824817518,71,0.88,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.3,1.0712629062179,1.3169711738611,0.496350364963504,71,0.906666666666667,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.4,1.0712629062179,1.3169711738611,0.489051094890511,82,0.893333333333333,20,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.5,1.0712629062179,1.3169711738611,0.510948905109489,71,0.933333333333333,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.6,1.0712629062179,1.3169711738611,0.510948905109489,71,0.933333333333333,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.7,1.0712629062179,1.3169711738611,0.510948905109489,71,0.933333333333333,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.8,1.0712629062179,1.3169711738611,0.510948905109489,71,0.933333333333333,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1,1.0712629062179,1.3169711738611,0.0218978102189781,NA,0.04,NA,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.9,1.0712629062179,1.3169711738611,0.510948905109489,71,0.933333333333333,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,3,1.0712629062179,1.3169711738611,0.510948905109489,71,0.933333333333333,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.1,1.0712629062179,1.3169711738611,0.0802919708029197,128,0.146666666666667,66,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.2,1.0712629062179,1.3169711738611,0.116788321167883,117,0.213333333333333,55,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.3,1.0712629062179,1.3169711738611,0.18978102189781,116,0.346666666666667,54,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.4,1.0712629062179,1.3169711738611,0.240875912408759,98,0.44,36,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.5,1.0712629062179,1.3169711738611,0.291970802919708,98,0.533333333333333,36,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.6,1.0712629062179,1.3169711738611,0.357664233576642,98,0.653333333333333,36,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.7,1.0712629062179,1.3169711738611,0.372262773722628,98,0.68,36,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
