"pobs_1","pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,1.9,1.05286203766822,1.31694099511787,0.45985401459854,71,0.84,9,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2,1.05286203766822,1.31694099511787,0.45985401459854,71,0.84,9,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.1,1.05286203766822,1.31694099511787,0.496350364963504,69,0.906666666666667,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.2,1.05286203766822,1.31694099511787,0.503649635036496,69,0.92,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.3,1.05286203766822,1.31694099511787,0.503649635036496,69,0.92,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.4,1.05286203766822,1.31694099511787,0.510948905109489,69,0.933333333333333,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.5,1.05286203766822,1.31694099511787,0.518248175182482,69,0.946666666666667,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.6,1.05286203766822,1.31694099511787,0.518248175182482,69,0.946666666666667,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.7,1.05286203766822,1.31694099511787,0.525547445255474,69,0.96,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.8,1.05286203766822,1.31694099511787,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1,1.05286203766822,1.31694099511787,0.0218978102189781,NA,0.04,NA,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.9,1.05286203766822,1.31694099511787,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,3,1.05286203766822,1.31694099511787,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.3,1.05286203766822,1.31694099511787,0.240875912408759,71,0.44,9,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.5,1.05286203766822,1.31694099511787,0.299270072992701,71,0.546666666666667,9,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.7,1.05286203766822,1.31694099511787,0.372262773722628,71,0.68,9,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.4,1.05286203766822,1.31694099511787,0.248175182481752,71,0.453333333333333,9,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.2,1.05286203766822,1.31694099511787,0.18978102189781,71,0.346666666666667,9,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.6,1.05286203766822,1.31694099511787,0.313868613138686,71,0.573333333333333,9,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.8,1.05286203766822,1.31694099511787,0.452554744525547,71,0.826666666666667,9,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.1,1.05286203766822,1.31694099511787,0.145985401459854,127,0.266666666666667,65,0.0433526011560694,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.2,1.2,1.0424117861806,1.9017506579599,0.175182481751825,71,0.32,9,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,1.8,1.0424117861806,1.9017506579599,0.481751824817518,69,0.88,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,1.6,1.0424117861806,1.9017506579599,0.430656934306569,71,0.786666666666667,9,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,1.3,1.0424117861806,1.9017506579599,0.233576642335766,71,0.426666666666667,9,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2.2,1.0424117861806,1.9017506579599,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,1,1.0424117861806,1.9017506579599,0.0656934306569343,129,0.12,67,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2.5,1.0424117861806,1.9017506579599,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2.6,1.0424117861806,1.9017506579599,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2.7,1.0424117861806,1.9017506579599,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,1.4,1.0424117861806,1.9017506579599,0.291970802919708,71,0.533333333333333,9,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2.8,1.0424117861806,1.9017506579599,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2.9,1.0424117861806,1.9017506579599,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,1.7,1.0424117861806,1.9017506579599,0.445255474452555,71,0.813333333333333,9,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2.1,1.0424117861806,1.9017506579599,0.525547445255474,69,0.96,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2.4,1.0424117861806,1.9017506579599,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,1.9,1.0424117861806,1.9017506579599,0.503649635036496,69,0.92,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2,1.0424117861806,1.9017506579599,0.510948905109489,69,0.933333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,3,1.0424117861806,1.9017506579599,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,1.1,1.0424117861806,1.9017506579599,0.0948905109489051,71,0.173333333333333,9,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,2.3,1.0424117861806,1.9017506579599,0.532846715328467,69,0.973333333333333,7,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.2,1.5,1.0424117861806,1.9017506579599,0.372262773722628,71,0.68,9,0.0433526011560694,NA,NA,NA,NA,22,FALSE,TRUE,TRUE,2
0.1,0.3,1.2,1.0317409436988,1.00489381154466,0.0948905109489051,71,0.173333333333333,9,0.0606936416184971,NA,NA,NA,216,43,TRUE,FALSE,TRUE,3
0.1,0.3,1.3,1.0317409436988,1.00489381154466,0.167883211678832,71,0.306666666666667,9,0.0606936416184971,NA,NA,NA,216,43,TRUE,FALSE,TRUE,3
0.1,0.3,2.2,1.0317409436988,1.00489381154466,0.532846715328467,69,0.973333333333333,7,0.0606936416184971,NA,NA,NA,216,43,TRUE,FALSE,TRUE,3
0.1,0.3,1.7,1.0317409436988,1.00489381154466,0.481751824817518,69,0.88,7,0.0606936416184971,NA,NA,NA,216,43,TRUE,FALSE,TRUE,3
