"pobs_1","pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,1.9,1.08401764725544,1.01004600157208,0.37956204379562,92,0.693333333333333,30,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2,1.08401764725544,1.01004600157208,0.423357664233577,71,0.773333333333333,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.1,1.08401764725544,1.01004600157208,0.452554744525547,71,0.826666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.2,1.08401764725544,1.01004600157208,0.474452554744526,71,0.866666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.3,1.08401764725544,1.01004600157208,0.481751824817518,71,0.88,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.4,1.08401764725544,1.01004600157208,0.496350364963504,71,0.906666666666667,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.5,1.08401764725544,1.01004600157208,0.503649635036496,71,0.92,9,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.6,1.08401764725544,1.01004600157208,0.518248175182482,69,0.946666666666667,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.7,1.08401764725544,1.01004600157208,0.532846715328467,69,0.973333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.8,1.08401764725544,1.01004600157208,0.532846715328467,69,0.973333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1,1.08401764725544,1.01004600157208,0,NA,0,NA,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.9,1.08401764725544,1.01004600157208,0.532846715328467,69,0.973333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,3,1.08401764725544,1.01004600157208,0.532846715328467,69,0.973333333333333,7,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.1,1.08401764725544,1.01004600157208,0,NA,0,NA,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.2,1.08401764725544,1.01004600157208,0.0291970802919708,NA,0.0533333333333333,NA,0.0404624277456647,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
