"pobs_1","pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,2.3,1.04524773951996,1.28966094654026,0.394160583941606,74,0.72,12,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.4,1.04524773951996,1.28966094654026,0.401459854014599,74,0.733333333333333,12,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.5,1.04524773951996,1.28966094654026,0.416058394160584,73,0.76,11,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.7,1.04524773951996,1.28966094654026,0.452554744525547,73,0.826666666666667,11,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1,1.04524773951996,1.28966094654026,0.0218978102189781,NA,0.04,NA,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.2,1.04524773951996,1.28966094654026,0.072992700729927,129,0.133333333333333,67,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.3,1.04524773951996,1.28966094654026,0.0948905109489051,116,0.173333333333333,54,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.5,1.04524773951996,1.28966094654026,0.182481751824818,113,0.333333333333333,51,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.6,1.04524773951996,1.28966094654026,0.211678832116788,113,0.386666666666667,51,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.7,1.04524773951996,1.28966094654026,0.255474452554745,111,0.466666666666667,49,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.9,1.04524773951996,1.28966094654026,0.335766423357664,95,0.613333333333333,33,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2,1.04524773951996,1.28966094654026,0.372262773722628,74,0.68,12,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.1,1.04524773951996,1.28966094654026,0.0218978102189781,NA,0.04,NA,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.4,1.04524773951996,1.28966094654026,0.124087591240876,115,0.226666666666667,53,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.8,1.04524773951996,1.28966094654026,0.321167883211679,108,0.586666666666667,46,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.8,1.04524773951996,1.28966094654026,0.467153284671533,71,0.853333333333333,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.9,1.04524773951996,1.28966094654026,0.481751824817518,71,0.88,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,3,1.04524773951996,1.28966094654026,0.503649635036496,71,0.92,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.2,1.04524773951996,1.28966094654026,0.386861313868613,74,0.706666666666667,12,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.6,1.04524773951996,1.28966094654026,0.437956204379562,73,0.8,11,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.1,1.04524773951996,1.28966094654026,0.386861313868613,74,0.706666666666667,12,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.2,1.6,1.02877284323709,1.00778445657528,0.277372262773723,95,0.506666666666667,33,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.7,1.02877284323709,1.00778445657528,0.328467153284672,73,0.6,11,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.5,1.02877284323709,1.00778445657528,0.211678832116788,113,0.386666666666667,51,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.3,1.02877284323709,1.00778445657528,0.489051094890511,71,0.893333333333333,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.4,1.02877284323709,1.00778445657528,0.489051094890511,71,0.893333333333333,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.5,1.02877284323709,1.00778445657528,0.518248175182482,71,0.946666666666667,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.6,1.02877284323709,1.00778445657528,0.518248175182482,71,0.946666666666667,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.7,1.02877284323709,1.00778445657528,0.518248175182482,71,0.946666666666667,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.8,1.02877284323709,1.00778445657528,0.518248175182482,71,0.946666666666667,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.9,1.02877284323709,1.00778445657528,0.518248175182482,71,0.946666666666667,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,3,1.02877284323709,1.00778445657528,0.518248175182482,71,0.946666666666667,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.8,1.02877284323709,1.00778445657528,0.372262773722628,73,0.68,11,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.9,1.02877284323709,1.00778445657528,0.401459854014599,73,0.733333333333333,11,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2,1.02877284323709,1.00778445657528,0.437956204379562,71,0.8,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.1,1.02877284323709,1.00778445657528,0.45985401459854,71,0.84,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.2,1.02877284323709,1.00778445657528,0.45985401459854,71,0.84,9,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1,1.02877284323709,1.00778445657528,0.0072992700729927,NA,0.0133333333333333,NA,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.1,1.02877284323709,1.00778445657528,0.0437956204379562,NA,0.08,NA,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.2,1.02877284323709,1.00778445657528,0.0583941605839416,NA,0.106666666666667,NA,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.3,1.02877284323709,1.00778445657528,0.0875912408759124,116,0.16,54,0.046242774566474,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
