"pobs_1","pobs_2","pscale","lambda_con","kappa_con","proportion","date_first","proportion_after_wavesplit","date_first_after_wavesplit","proportion_before_ft","date_first_above_10","date_first_above_5","date_first_below_10","date_first_below_5","index_i","converges","below_5","below_10","index_column"
0.1,0.1,2.4,1.04837196874689,1.29914086789922,0.45985401459854,83,0.84,21,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.9,1.04837196874689,1.29914086789922,0.503649635036496,72,0.92,10,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.8,1.04837196874689,1.29914086789922,0.503649635036496,72,0.92,10,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.7,1.04837196874689,1.29914086789922,0.37956204379562,93,0.693333333333333,31,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.9,1.04837196874689,1.29914086789922,0.423357664233577,87,0.773333333333333,25,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2,1.04837196874689,1.29914086789922,0.430656934306569,87,0.786666666666667,25,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.1,1.04837196874689,1.29914086789922,0.437956204379562,87,0.8,25,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.3,1.04837196874689,1.29914086789922,0.138686131386861,95,0.253333333333333,33,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.5,1.04837196874689,1.29914086789922,0.474452554744526,81,0.866666666666667,19,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.6,1.04837196874689,1.29914086789922,0.474452554744526,81,0.866666666666667,19,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.7,1.04837196874689,1.29914086789922,0.481751824817518,79,0.88,17,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,3,1.04837196874689,1.29914086789922,0.510948905109489,71,0.933333333333333,9,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1,1.04837196874689,1.29914086789922,0.0218978102189781,NA,0.04,NA,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.2,1.04837196874689,1.29914086789922,0.102189781021898,95,0.186666666666667,33,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.3,1.04837196874689,1.29914086789922,0.467153284671533,82,0.853333333333333,20,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.5,1.04837196874689,1.29914086789922,0.27007299270073,93,0.493333333333333,31,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,2.2,1.04837196874689,1.29914086789922,0.452554744525547,83,0.826666666666667,21,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.6,1.04837196874689,1.29914086789922,0.328467153284672,93,0.6,31,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.1,1.04837196874689,1.29914086789922,0.0656934306569343,130,0.12,68,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.4,1.04837196874689,1.29914086789922,0.204379562043796,95,0.373333333333333,33,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.1,1.8,1.04837196874689,1.29914086789922,0.386861313868613,93,0.706666666666667,31,0.0578034682080925,NA,NA,NA,NA,1,FALSE,TRUE,TRUE,1
0.1,0.2,1.1,1.03460040832702,1.01007158689025,0.0291970802919708,NA,0.0533333333333333,NA,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.1,1.03460040832702,1.01007158689025,0.474452554744526,82,0.866666666666667,20,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.2,1.03460040832702,1.01007158689025,0.489051094890511,71,0.893333333333333,9,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1,1.03460040832702,1.01007158689025,0.0145985401459854,NA,0.0266666666666667,NA,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.8,1.03460040832702,1.01007158689025,0.518248175182482,71,0.946666666666667,9,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,3,1.03460040832702,1.01007158689025,0.518248175182482,71,0.946666666666667,9,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.6,1.03460040832702,1.01007158689025,0.510948905109489,71,0.933333333333333,9,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.7,1.03460040832702,1.01007158689025,0.518248175182482,71,0.946666666666667,9,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.9,1.03460040832702,1.01007158689025,0.518248175182482,71,0.946666666666667,9,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.6,1.03460040832702,1.01007158689025,0.313868613138686,93,0.573333333333333,31,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.7,1.03460040832702,1.01007158689025,0.364963503649635,93,0.666666666666667,31,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.2,1.03460040832702,1.01007158689025,0.0802919708029197,129,0.146666666666667,67,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.3,1.03460040832702,1.01007158689025,0.109489051094891,94,0.2,32,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.3,1.03460040832702,1.01007158689025,0.510948905109489,71,0.933333333333333,9,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.4,1.03460040832702,1.01007158689025,0.204379562043796,93,0.373333333333333,31,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.4,1.03460040832702,1.01007158689025,0.510948905109489,71,0.933333333333333,9,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2.5,1.03460040832702,1.01007158689025,0.510948905109489,71,0.933333333333333,9,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,2,1.03460040832702,1.01007158689025,0.45985401459854,83,0.84,21,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.8,1.03460040832702,1.01007158689025,0.437956204379562,87,0.8,25,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.5,1.03460040832702,1.01007158689025,0.255474452554745,93,0.466666666666667,31,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.2,1.9,1.03460040832702,1.01007158689025,0.452554744525547,83,0.826666666666667,21,0.0491329479768786,NA,NA,NA,NA,22,TRUE,TRUE,TRUE,2
0.1,0.3,2.1,1.03609060818513,1.00679883025766,0.510948905109489,71,0.933333333333333,9,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,1.8,1.03609060818513,1.00679883025766,0.474452554744526,71,0.866666666666667,9,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,2,1.03609060818513,1.00679883025766,0.510948905109489,71,0.933333333333333,9,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,1.3,1.03609060818513,1.00679883025766,0.153284671532847,94,0.28,32,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,1.4,1.03609060818513,1.00679883025766,0.277372262773723,93,0.506666666666667,31,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,1.9,1.03609060818513,1.00679883025766,0.474452554744526,71,0.866666666666667,9,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,1.2,1.03609060818513,1.00679883025766,0.0948905109489051,95,0.173333333333333,33,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,2.8,1.03609060818513,1.00679883025766,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,1.7,1.03609060818513,1.00679883025766,0.452554744525547,71,0.826666666666667,9,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,3,1.03609060818513,1.00679883025766,0.532846715328467,69,0.973333333333333,7,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,1.6,1.03609060818513,1.00679883025766,0.394160583941606,89,0.72,27,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,2.4,1.03609060818513,1.00679883025766,0.518248175182482,71,0.946666666666667,9,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
0.1,0.3,2.5,1.03609060818513,1.00679883025766,0.525547445255474,71,0.96,9,0.0520231213872832,NA,NA,NA,NA,43,TRUE,TRUE,TRUE,3
